,timepoint,time (s),index range around maximum,values range around maximum,max parabola,deviation (pixel),deviation (nm),threshold (nm),thresholded deviation
0,156.0,37.75,"(25, 26, 27, 28, 29, 30, 31)",[2919 3614 4356 4729 4454 3722 2934],28.033486723462737,-2.172120676114776,-224.1628537750449,480.1736180008088,True
0,157.0,38.0,"(25, 26, 27, 28, 29, 30, 31)",[2909 3551 4424 4937 4686 4079 3333],28.244832367028252,-1.960775032549261,-202.35198335908376,480.1736180008088,True
0,158.0,38.25,"(25, 26, 27, 28, 29, 30, 31)",[2863 3458 4370 4998 4786 4078 3328],28.277279612238996,-1.9283277873385174,-199.003427653335,480.1736180008088,True
0,159.0,38.5,"(25, 26, 27, 28, 29, 30, 31)",[2810 3521 4421 4885 4617 3996 3203],28.210229670263708,-1.9953777293138053,-205.92298166518472,480.1736180008088,True
0,160.0,38.75,"(25, 26, 27, 28, 29, 30, 31)",[2782 3464 4418 4951 4709 4145 3252],28.270026447252707,-1.9355809523248055,-199.75195427991994,480.1736180008088,True
0,161.0,39.0,"(25, 26, 27, 28, 29, 30, 31)",[2696 3320 4277 4876 4732 4138 3206],28.3191058104697,-1.8865015891078123,-194.68696399592622,480.1736180008088,True
0,162.0,39.25,"(25, 26, 27, 28, 29, 30, 31)",[2690 3331 4271 5011 5001 4295 3236],28.353483269336557,-1.8521241302409557,-191.13921024086665,480.1736180008088,True
0,163.0,39.5,"(26, 27, 28, 29, 30, 31, 32)",[3158 3936 4736 4925 4386 3511 2634],28.770352369380525,-1.4352550301969877,-148.11831911632913,480.1736180008088,True
0,164.0,39.75,"(26, 27, 28, 29, 30, 31, 32)",[3284 4076 4794 4997 4479 3666 2732],28.76383482822833,-1.4417725713491834,-148.79092936323573,480.1736180008088,True
0,165.0,40.0,"(26, 27, 28, 29, 30, 31, 32)",[3232 4040 4741 4870 4364 3554 2723],28.74653349001196,-1.4590739095655536,-150.57642746716513,480.1736180008088,True
0,166.0,40.25,"(26, 27, 28, 29, 30, 31, 32)",[3177 4023 4780 4923 4429 3541 2700],28.77032452325212,-1.4352828763253918,-148.12119283678044,480.1736180008088,True
0,167.0,40.5,"(26, 27, 28, 29, 30, 31, 32)",[3136 4017 4735 4867 4402 3481 2556],28.743878603616043,-1.46172879596147,-150.8504117432237,480.1736180008088,True
0,168.0,40.75,"(26, 27, 28, 29, 30, 31, 32)",[3142 4007 4821 5009 4445 3542 2604],28.77072864321628,-1.4348787563612326,-148.07948765647922,480.1736180008088,True
0,169.0,41.0,"(26, 27, 28, 29, 30, 31, 32)",[3028 3838 4633 4966 4394 3413 2558],28.80286615829628,-1.402741241281234,-144.76289610022334,480.1736180008088,True
0,170.0,41.25,"(26, 27, 28, 29, 30, 31, 32)",[3203 4036 4698 4727 4041 3124 2290],28.556625141563053,-1.6489822580144597,-170.17496902709226,480.1736180008088,True
0,171.0,41.5,"(25, 26, 27, 28, 29, 30, 31)",[2712 3329 4168 4787 4706 3904 2916],28.195689166194256,-2.0099182333832566,-207.4235616851521,480.1736180008088,True
0,172.0,41.75,"(25, 26, 27, 28, 29, 30, 31)",[2719 3389 4354 4946 4485 3614 2804],28.067109065610886,-2.138498333966627,-220.6930280653559,480.1736180008088,True
0,173.0,42.0,"(25, 26, 27, 28, 29, 30, 31)",[2756 3393 4182 4766 4615 3749 2787],28.104678692221235,-2.100928707356278,-216.8158425991679,480.1736180008088,True
0,174.0,42.25,"(25, 26, 27, 28, 29, 30, 31)",[2678 3312 4204 4858 4670 3751 2770],28.12915913681328,-2.0764482627642344,-214.28946071726898,480.1736180008088,True
0,175.0,42.5,"(25, 26, 27, 28, 29, 30, 31)",[2724 3362 4207 4808 4683 3673 2699],28.081678820461214,-2.123928579116299,-219.18942936480207,480.1736180008088,True
0,176.0,42.75,"(25, 26, 27, 28, 29, 30, 31)",[2732 3404 4339 4928 4548 3516 2521],27.985080564949527,-2.220526834627986,-229.15836933360814,480.1736180008088,True
0,177.0,43.0,"(25, 26, 27, 28, 29, 30, 31)",[2872 3623 4572 4921 4507 3514 2540],27.903403655405317,-2.3022037441721963,-237.58742639857067,480.1736180008088,True
0,178.0,43.25,"(24, 25, 26, 27, 28, 29, 30)",[2536 3085 4038 4888 4855 4171 3253],27.44602568552628,-2.759581714051233,-284.7888328900873,480.1736180008088,True
0,179.0,43.5,"(25, 26, 27, 28, 29, 30, 31)",[3110 3921 4659 4799 4293 3327 2461],27.711408473924504,-2.4941989256530093,-257.40132912739057,480.1736180008088,True
0,180.0,43.75,"(25, 26, 27, 28, 29, 30, 31)",[3041 3902 4812 4975 4309 3467 2617],27.790887050018686,-2.414720349558827,-249.19914007447096,480.1736180008088,True
0,181.0,44.0,"(25, 26, 27, 28, 29, 30, 31)",[2853 3625 4546 5015 4720 3958 3054],28.118130218850894,-2.0874771807266193,-215.4276450509871,480.1736180008088,True
0,182.0,44.25,"(25, 26, 27, 28, 29, 30, 31)",[2840 3524 4456 4954 4813 4293 3468],28.352452900578548,-1.8531544989989648,-191.24554429669317,480.1736180008088,True
0,183.0,44.5,"(25, 26, 27, 28, 29, 30, 31)",[2938 3774 4615 4965 4718 4113 3488],28.231832920084205,-1.9737744794933079,-203.6935262837094,480.1736180008088,True
0,184.0,44.75,"(25, 26, 27, 28, 29, 30, 31)",[2867 3753 4683 5034 4667 4034 3333],28.16967298964301,-2.0359344099345016,-210.10843110524056,480.1736180008088,True
0,185.0,45.0,"(25, 26, 27, 28, 29, 30, 31)",[2902 3817 4772 5118 4738 4005 3245],28.112580062407886,-2.0930273371696266,-216.00042119590546,480.1736180008088,True
0,186.0,45.25,"(25, 26, 27, 28, 29, 30, 31)",[2851 3753 4627 4957 4638 3983 3295],28.160095897709372,-2.045511501868141,-211.09678699279218,480.1736180008088,True
0,187.0,45.5,"(25, 26, 27, 28, 29, 30, 31)",[2839 3562 4509 5005 4775 4220 3549],28.349485312578754,-1.8561220869987594,-191.55179937827197,480.1736180008088,True
0,188.0,45.75,"(25, 26, 27, 28, 29, 30, 31)",[2737 3573 4433 4917 4874 4277 3571],28.406660851143673,-1.7989465484338396,-185.65128379837225,480.1736180008088,True
0,189.0,46.0,"(25, 26, 27, 28, 29, 30, 31)",[2726 3499 4364 4900 4824 4251 3555],28.42366266895137,-1.7819447306261438,-183.89669620061804,480.1736180008088,True
0,190.0,46.25,"(26, 27, 28, 29, 30, 31, 32)",[3243 4068 4750 4890 4431 3701 3052],28.843933964679003,-1.3616734348985098,-140.5246984815262,480.1736180008088,True
0,191.0,46.5,"(26, 27, 28, 29, 30, 31, 32)",[3072 4007 4935 5109 4612 3946 3155],28.983613866904694,-1.221993532672819,-126.10973257183491,480.1736180008088,True
0,192.0,46.75,"(26, 27, 28, 29, 30, 31, 32)",[3244 4161 4991 5169 4602 3896 3180],28.903865012979743,-1.3017423865977698,-134.33981429688984,480.1736180008088,True
0,193.0,47.0,"(26, 27, 28, 29, 30, 31, 32)",[3271 4213 4919 4982 4479 3819 3078],28.834493496977682,-1.3711139025998307,-141.4989547483025,480.1736180008088,True
0,194.0,47.25,"(25, 26, 27, 28, 29, 30, 31)",[2585 3243 4181 5006 5002 4440 3792],28.65362060173413,-1.5519867978433837,-160.1650375374372,480.1736180008088,True
0,195.0,47.5,"(26, 27, 28, 29, 30, 31, 32)",[3182 4079 4857 5027 4459 3846 3180],28.919672534778005,-1.2859348647995077,-132.7084780473092,480.1736180008088,True
0,196.0,47.75,"(26, 27, 28, 29, 30, 31, 32)",[3307 4147 4770 4772 4310 3778 3188],28.831624918790364,-1.3739824807871486,-141.7949920172337,480.1736180008088,True
0,197.0,48.0,"(26, 27, 28, 29, 30, 31, 32)",[3308 4118 4715 4793 4320 3735 3163],28.828041947996184,-1.3775654515813294,-142.1647546031932,480.1736180008088,True
0,198.0,48.25,"(25, 26, 27, 28, 29, 30, 31)",[2593 3276 4125 4630 4622 4286 3797],28.717625478105074,-1.4879819214724392,-153.55973429595574,480.1736180008088,True
0,199.0,48.5,"(26, 27, 28, 29, 30, 31, 32)",[3512 4304 4780 4788 4292 3631 3035],28.640761387809196,-1.5648460117683172,-161.49210841449033,480.1736180008088,True
0,200.0,48.75,"(25, 26, 27, 28, 29, 30, 31)",[2969 3747 4546 4912 4648 4062 3545],28.25170532060055,-1.953902078976963,-201.6426945504226,480.1736180008088,True
0,201.0,49.0,"(25, 26, 27, 28, 29, 30, 31)",[2857 3684 4564 4991 4728 4160 3628],28.33366850470349,-1.8719388948740239,-193.18409395099926,480.1736180008088,True
0,202.0,49.25,"(25, 26, 27, 28, 29, 30, 31)",[2932 3722 4446 4895 4745 4108 3506],28.279990643587794,-1.9256167559897186,-198.72364921813895,480.1736180008088,True
0,203.0,49.5,"(25, 26, 27, 28, 29, 30, 31)",[2973 3846 4654 4983 4703 4208 3758],28.32701421800976,-1.8785931815677515,-193.87081633779195,480.1736180008088,True
0,204.0,49.75,"(25, 26, 27, 28, 29, 30, 31)",[3033 3923 4839 5028 4568 4156 3708],28.22764561115695,-1.9779617884205614,-204.12565656500192,480.1736180008088,True
0,205.0,50.0,"(25, 26, 27, 28, 29, 30, 31)",[3157 4030 4731 4796 4425 3984 3635],28.12243933186286,-2.0831680677146522,-214.98294458815212,480.1736180008088,True
0,206.0,50.25,"(25, 26, 27, 28, 29, 30, 31)",[3386 4263 4810 4818 4406 3949 3596],27.949791840133475,-2.255815559444038,-232.8001657346247,480.1736180008088,True
0,207.0,50.5,"(24, 25, 26, 27, 28, 29, 30)",[2598 3312 4276 4973 4960 4550 4059],27.79039469088413,-2.4152127086933817,-249.249951537157,480.1736180008088,True
0,208.0,50.75,"(25, 26, 27, 28, 29, 30, 31)",[3223 4147 4799 4851 4512 4004 3480],28.02148748372186,-2.1841199158556535,-225.40117531630344,480.1736180008088,True
0,209.0,51.0,"(24, 25, 26, 27, 28, 29, 30)",[2459 3236 4190 4999 4997 4374 3895],27.702255019953572,-2.5033523796239407,-258.34596557719067,480.1736180008088,True
0,210.0,51.25,"(25, 26, 27, 28, 29, 30, 31)",[3083 3984 4771 5011 4647 3988 3468],28.100270218104875,-2.1053371814726383,-217.27079712797627,480.1736180008088,True
0,211.0,51.5,"(25, 26, 27, 28, 29, 30, 31)",[3031 4035 4910 5017 4530 3991 3533],28.100012846865628,-2.105594552711885,-217.29735783986652,480.1736180008088,True
0,212.0,51.75,"(25, 26, 27, 28, 29, 30, 31)",[3113 3966 4799 5065 4615 3943 3379],28.053110584715377,-2.152496814862136,-222.13767129377246,480.1736180008088,True
0,213.0,52.0,"(25, 26, 27, 28, 29, 30, 31)",[3005 3891 4736 5023 4765 4206 3644],28.251726384365096,-1.953881015212417,-201.64052076992144,480.1736180008088,True
0,214.0,52.25,"(25, 26, 27, 28, 29, 30, 31)",[3143 3908 4578 4886 4754 4240 3656],28.26345514950194,-1.9421522500755728,-200.4301122077991,480.1736180008088,True
0,215.0,52.5,"(24, 25, 26, 27, 28, 29, 30)",[2557 3271 4163 4809 4808 4440 3996],27.818141063957412,-2.3874663356201005,-246.38652583599438,480.1736180008088,True
0,216.0,52.75,"(24, 25, 26, 27, 28, 29, 30)",[2676 3395 4248 4861 4848 4497 4083],27.814524232821046,-2.3910831667564665,-246.75978280926734,480.1736180008088,True
0,217.0,53.0,"(24, 25, 26, 27, 28, 29, 30)",[2734 3423 4217 4812 4779 4411 4053],27.792008779774445,-2.413598619803068,-249.0833775636766,480.1736180008088,True
0,218.0,53.25,"(24, 25, 26, 27, 28, 29, 30)",[2688 3554 4379 4859 4797 4444 4043],27.705875723195273,-2.4997316763822397,-257.97230900264714,480.1736180008088,True
0,219.0,53.5,"(24, 25, 26, 27, 28, 29, 30)",[2748 3580 4479 4913 4686 4178 3782],27.4661309236398,-2.739476475937714,-282.7139723167721,480.1736180008088,True
0,220.0,53.75,"(24, 25, 26, 27, 28, 29, 30)",[2706 3607 4439 4853 4670 4090 3577],27.37294440094012,-2.8326629986373923,-292.3308214593789,480.1736180008088,True
0,221.0,54.0,"(24, 25, 26, 27, 28, 29, 30)",[2728 3655 4580 4884 4489 3857 3460],27.238150983990792,-2.967456415586721,-306.2415020885496,480.1736180008088,True
0,222.0,54.25,"(24, 25, 26, 27, 28, 29, 30)",[2884 3796 4614 4886 4468 3920 3631],27.247238832219892,-2.9583685673576205,-305.3036361513065,480.1736180008088,True
0,223.0,54.5,"(24, 25, 26, 27, 28, 29, 30)",[2880 3819 4633 4812 4389 3778 3518],27.16629433119281,-3.039313068384704,-313.6571086573015,480.1736180008088,True
0,224.0,54.75,"(24, 25, 26, 27, 28, 29, 30)",[2820 3753 4627 4825 4447 3932 3493],27.22033161730334,-2.9852757822741722,-308.08046073069454,480.1736180008088,True
0,225.0,55.0,"(24, 25, 26, 27, 28, 29, 30)",[2839 3735 4683 5059 4688 4105 3677],27.310006975712245,-2.895600423865268,-298.8259637428957,480.1736180008088,True
0,226.0,55.25,"(24, 25, 26, 27, 28, 29, 30)",[2890 3823 4760 5225 4800 3969 3510],27.187030716723964,-3.018576682853549,-311.5171136704863,480.1736180008088,True
0,227.0,55.5,"(24, 25, 26, 27, 28, 29, 30)",[2832 3809 4814 5132 4639 3986 3484],27.18504073496314,-3.020566664614371,-311.7224797882031,480.1736180008088,True
0,228.0,55.75,"(24, 25, 26, 27, 28, 29, 30)",[2931 3814 4731 5117 4706 3989 3489],27.179776965046273,-3.0258304345312403,-312.26570084362396,480.1736180008088,True
0,229.0,56.0,"(24, 25, 26, 27, 28, 29, 30)",[2702 3501 4510 5096 4822 4143 3524],27.353217391304764,-2.8523900082727494,-294.36664885374773,480.1736180008088,True
0,230.0,56.25,"(24, 25, 26, 27, 28, 29, 30)",[2551 3285 4290 5076 5007 4307 3621],27.51667147389716,-2.6889359256803544,-277.4981875302126,480.1736180008088,True
0,231.0,56.5,"(25, 26, 27, 28, 29, 30, 31)",[3154 4074 4808 4843 4309 3667 3143],27.867502296889604,-2.3381051026879085,-241.29244659739217,480.1736180008088,True
0,232.0,56.75,"(25, 26, 27, 28, 29, 30, 31)",[3004 3905 4817 5035 4463 3598 2972],27.911823204420152,-2.293784195157361,-236.71852894023965,480.1736180008088,True
0,233.0,57.0,"(25, 26, 27, 28, 29, 30, 31)",[2841 3708 4696 5000 4347 3520 2843],27.942353947298347,-2.263253452279166,-233.56775627520992,480.1736180008088,True
0,234.0,57.25,"(25, 26, 27, 28, 29, 30, 31)",[2772 3603 4608 5001 4425 3497 2840],27.9849551016124,-2.2206522979651133,-229.17131714999968,480.1736180008088,True
0,235.0,57.5,"(25, 26, 27, 28, 29, 30, 31)",[2960 3914 4763 5008 4422 3461 2829],27.868039909881166,-2.3375674896963474,-241.23696493666304,480.1736180008088,True
0,236.0,57.75,"(25, 26, 27, 28, 29, 30, 31)",[2914 3840 4634 4809 4230 3456 2920],27.8960859647019,-2.309521434875613,-238.34261207916327,480.1736180008088,True
0,237.0,58.0,"(25, 26, 27, 28, 29, 30, 31)",[2979 3909 4672 4809 4284 3561 2906],27.88281671563069,-2.322790683946824,-239.71199858331224,480.1736180008088,True
0,238.0,58.25,"(25, 26, 27, 28, 29, 30, 31)",[3024 4041 4864 4931 4286 3478 2867],27.815875613748197,-2.3897317858293157,-246.62032029758538,480.1736180008088,True
0,239.0,58.5,"(25, 26, 27, 28, 29, 30, 31)",[2893 3831 4734 4981 4346 3366 2665],27.844998451533225,-2.3606089480442876,-243.61484343817048,480.1736180008088,True
0,240.0,58.75,"(25, 26, 27, 28, 29, 30, 31)",[2758 3660 4627 5020 4446 3396 2539],27.90155664456641,-2.3040507550111045,-237.77803791714598,480.1736180008088,True
0,241.0,59.0,"(25, 26, 27, 28, 29, 30, 31)",[2853 3678 4540 4879 4336 3450 2681],27.904514452744642,-2.3010929468328705,-237.47279211315222,480.1736180008088,True
0,242.0,59.25,"(25, 26, 27, 28, 29, 30, 31)",[2768 3746 4765 4978 4386 3631 2898],27.982742316785124,-2.2228650827923886,-229.3996765441745,480.1736180008088,True
0,243.0,59.5,"(25, 26, 27, 28, 29, 30, 31)",[2815 3679 4640 5045 4484 3537 2771],27.956273570482384,-2.2493338290951286,-232.13125116261727,480.1736180008088,True
0,244.0,59.75,"(25, 26, 27, 28, 29, 30, 31)",[2816 3826 4789 5086 4513 3497 2686],27.90424300867913,-2.3013643908983816,-237.50080514071297,480.1736180008088,True
0,245.0,60.0,"(25, 26, 27, 28, 29, 30, 31)",[2879 3783 4732 5000 4402 3477 2628],27.87202395932979,-2.333583440247722,-240.8258110335649,480.1736180008088,True
0,246.0,60.25,"(25, 26, 27, 28, 29, 30, 31)",[2874 3787 4663 4868 4321 3458 2657],27.868053705578607,-2.337553693998906,-241.2355412206871,480.1736180008088,True
0,247.0,60.5,"(25, 26, 27, 28, 29, 30, 31)",[2946 3823 4714 5000 4332 3370 2666],27.83268686445145,-2.372920535126063,-244.8853992250097,480.1736180008088,True
0,248.0,60.75,"(25, 26, 27, 28, 29, 30, 31)",[2978 3767 4642 4954 4316 3395 2695],27.842919508867915,-2.362687890709598,-243.8293903212305,480.1736180008088,True
0,249.0,61.0,"(25, 26, 27, 28, 29, 30, 31)",[2998 3923 4717 4758 4062 3237 2554],27.713867908456145,-2.4917394911213684,-257.1475154837252,480.1736180008088,True
0,250.0,61.25,"(25, 26, 27, 28, 29, 30, 31)",[3019 4029 4762 4766 4125 3290 2668],27.725159051475085,-2.4804483481024278,-255.98226952417053,480.1736180008088,True
0,251.0,61.5,"(25, 26, 27, 28, 29, 30, 31)",[3006 4042 4925 4948 4083 3147 2600],27.69259022676485,-2.5130171728126633,-259.34337223426684,480.1736180008088,True
0,252.0,61.75,"(25, 26, 27, 28, 29, 30, 31)",[2916 3933 4844 4900 3993 3123 2592],27.721905120887644,-2.4837022786898686,-256.3180751607944,480.1736180008088,True
0,253.0,62.0,"(24, 25, 26, 27, 28, 29, 30)",[2361 3076 4042 4763 4750 3909 3104],27.38140087278394,-2.8242065267935743,-291.4581135650969,480.1736180008088,True
0,254.0,62.25,"(24, 25, 26, 27, 28, 29, 30)",[2406 3118 4082 4871 4747 3930 3167],27.378769468684837,-2.826837930892676,-291.7296744681242,480.1736180008088,True
0,255.0,62.5,"(25, 26, 27, 28, 29, 30, 31)",[2875 3866 4802 4923 4108 3228 2604],27.780601250854296,-2.4250061487232166,-250.26063454823594,480.1736180008088,True
0,256.0,62.75,"(25, 26, 27, 28, 29, 30, 31)",[2887 3776 4624 4760 4076 3227 2673],27.802076124567716,-2.4035312750097972,-248.0444275810111,480.1736180008088,True
0,257.0,63.0,"(25, 26, 27, 28, 29, 30, 31)",[2829 3584 4486 4818 4173 3395 2813],27.934943365221216,-2.2706640343562974,-234.3325283455699,480.1736180008088,True
0,258.0,63.25,"(25, 26, 27, 28, 29, 30, 31)",[2894 3751 4571 4759 4155 3236 2762],27.836837132396603,-2.36877026718091,-244.4570915730699,480.1736180008088,True
0,259.0,63.5,"(25, 26, 27, 28, 29, 30, 31)",[2989 3852 4560 4622 3974 3207 2822],27.762853342201765,-2.4427540573757476,-252.09221872117715,480.1736180008088,True
0,260.0,63.75,"(24, 25, 26, 27, 28, 29, 30)",[2290 3010 3962 4708 4613 3920 3318],27.504480232488167,-2.7011271670893464,-278.7563236436206,480.1736180008088,True
0,261.0,64.0,"(24, 25, 26, 27, 28, 29, 30)",[2234 3019 3997 4660 4580 3840 3217],27.453435382099045,-2.7521720174784683,-284.02415220377793,480.1736180008088,True
0,262.0,64.25,"(24, 25, 26, 27, 28, 29, 30)",[2446 3117 3991 4652 4507 3802 3213],27.39732397039328,-2.8082834291842325,-289.8148498918128,480.1736180008088,True
0,263.0,64.5,"(25, 26, 27, 28, 29, 30, 31)",[3015 3859 4549 4715 4167 3410 3008],27.868965285704945,-2.3366421138725677,-241.14146615164898,480.1736180008088,True
0,264.0,64.75,"(25, 26, 27, 28, 29, 30, 31)",[2768 3582 4410 4772 4372 3613 3078],28.08831152801804,-2.117295871559474,-218.5049339449377,480.1736180008088,True
0,265.0,65.0,"(25, 26, 27, 28, 29, 30, 31)",[2833 3583 4363 4780 4382 3671 3254],28.14658176943728,-2.0590256301402334,-212.4914450304721,480.1736180008088,True
0,266.0,65.25,"(25, 26, 27, 28, 29, 30, 31)",[2891 3720 4592 4920 4370 3679 3336],28.100220335688174,-2.1053870638893386,-217.27594499337974,480.1736180008088,True
0,267.0,65.5,"(25, 26, 27, 28, 29, 30, 31)",[2897 3752 4577 4727 4152 3556 3208],28.011942347289217,-2.1936650522882957,-226.3862333961521,480.1736180008088,True
0,268.0,65.75,"(25, 26, 27, 28, 29, 30, 31)",[2844 3721 4548 4726 4131 3440 3096],27.97805262121933,-2.227554778358183,-229.88365312656447,480.1736180008088,True
0,269.0,66.0,"(25, 26, 27, 28, 29, 30, 31)",[2841 3679 4462 4719 4215 3559 3183],28.05467640495056,-2.150930994626954,-221.97607864550164,480.1736180008088,True
0,270.0,66.25,"(25, 26, 27, 28, 29, 30, 31)",[2867 3668 4511 4842 4400 3764 3298],28.134917517675042,-2.070689881902471,-213.695195812335,480.1736180008088,True
0,271.0,66.5,"(25, 26, 27, 28, 29, 30, 31)",[2964 3741 4437 4659 4256 3753 3363],28.119266055046136,-2.0863413445313768,-215.31042675563808,480.1736180008088,True
0,272.0,66.75,"(25, 26, 27, 28, 29, 30, 31)",[2959 3788 4568 4802 4357 3723 3412],28.10808323895836,-2.0975241606191517,-216.46449337589647,480.1736180008088,True
0,273.0,67.0,"(25, 26, 27, 28, 29, 30, 31)",[2902 3644 4288 4524 4175 3771 3388],28.199293726630945,-2.0063136729465683,-207.05157104808586,480.1736180008088,True
0,274.0,67.25,"(25, 26, 27, 28, 29, 30, 31)",[2688 3360 4185 4702 4403 3810 3368],28.33144416456787,-1.874163235009643,-193.41364585299516,480.1736180008088,True
0,275.0,67.5,"(25, 26, 27, 28, 29, 30, 31)",[2549 3218 3980 4464 4370 3943 3604],28.6183592784782,-1.5872481210993143,-163.80400609744925,480.1736180008088,True
0,276.0,67.75,"(25, 26, 27, 28, 29, 30, 31)",[2370 3033 3821 4404 4273 3794 3480],28.629032258064825,-1.5765751415126878,-162.70255460410937,480.1736180008088,True
0,277.0,68.0,"(25, 26, 27, 28, 29, 30, 31)",[2433 3040 3876 4493 4414 3863 3497],28.611279563372058,-1.594327836205455,-164.53463269640295,480.1736180008088,True
0,278.0,68.25,"(25, 26, 27, 28, 29, 30, 31)",[2293 2941 3700 4363 4360 3905 3634],28.82658164541168,-1.3790257541658342,-142.3154578299141,480.1736180008088,True
0,279.0,68.5,"(26, 27, 28, 29, 30, 31, 32)",[2888 3556 4237 4466 4067 3631 3390],29.195766731073487,-1.009840668504026,-104.2155569896155,480.1736180008088,True
0,280.0,68.75,"(26, 27, 28, 29, 30, 31, 32)",[2876 3601 4316 4475 4058 3713 3556],29.27702080648154,-0.9285865930959716,-95.83013640750426,480.1736180008088,True
0,281.0,69.0,"(26, 27, 28, 29, 30, 31, 32)",[2840 3515 4205 4505 4139 3769 3607],29.38037348617941,-0.8252339133981046,-85.1641398626844,480.1736180008088,True
0,282.0,69.25,"(26, 27, 28, 29, 30, 31, 32)",[2773 3396 4127 4577 4393 4074 3778],29.62588859893846,-0.5797188006390535,-59.826980225950315,480.1736180008088,True
0,283.0,69.5,"(26, 27, 28, 29, 30, 31, 32)",[2806 3494 4273 4636 4450 4139 3849],29.602727749606846,-0.6028796499706672,-62.21717987697286,480.1736180008088,True
0,284.0,69.75,"(26, 27, 28, 29, 30, 31, 32)",[2780 3431 4192 4494 4247 4107 3984],29.794732397340088,-0.41087500223742524,-42.402300230902284,480.1736180008088,True
0,285.0,70.0,"(26, 27, 28, 29, 30, 31, 32)",[2745 3438 4199 4515 4304 4103 3869],29.6867796933044,-0.5188277062731146,-53.54301928738543,480.1736180008088,True
0,286.0,70.25,"(26, 27, 28, 29, 30, 31, 32)",[2891 3577 4329 4771 4590 4089 3704],29.43416757344966,-0.7714398261278532,-79.61259005639445,480.1736180008088,True
0,287.0,70.5,"(26, 27, 28, 29, 30, 31, 32)",[3038 3748 4546 4886 4413 4038 3672],29.273754952995358,-0.9318524465821554,-96.16717248727844,480.1736180008088,True
0,288.0,70.75,"(26, 27, 28, 29, 30, 31, 32)",[2993 3706 4268 4546 4443 4044 3656],29.38475433526036,-0.8208530643171521,-84.7120362375301,480.1736180008088,True
0,289.0,71.0,"(26, 27, 28, 29, 30, 31, 32)",[3059 3719 4370 4537 4240 3959 3665],29.313960223981706,-0.8916471755958071,-92.0179885214873,480.1736180008088,True
0,290.0,71.25,"(26, 27, 28, 29, 30, 31, 32)",[3001 3756 4400 4583 4156 3689 3431],29.115540540540763,-1.0900668590367495,-112.49489985259255,480.1736180008088,True
0,291.0,71.5,"(26, 27, 28, 29, 30, 31, 32)",[2939 3650 4310 4608 4302 3649 3183],29.079294186557558,-1.1263132130199551,-116.23552358365936,480.1736180008088,True
0,292.0,71.75,"(26, 27, 28, 29, 30, 31, 32)",[2856 3666 4486 4703 4269 3680 3230],29.095548576500548,-1.1100588230769652,-114.5580705415428,480.1736180008088,True
0,293.0,72.0,"(26, 27, 28, 29, 30, 31, 32)",[2744 3461 4383 4880 4481 3782 3247],29.208794949557713,-0.9968124500197995,-102.8710448420433,480.1736180008088,True
0,294.0,72.25,"(26, 27, 28, 29, 30, 31, 32)",[2844 3613 4463 4746 4203 3567 3088],29.037201409737865,-1.1684059898396484,-120.57949815145172,480.1736180008088,True
0,295.0,72.5,"(26, 27, 28, 29, 30, 31, 32)",[2826 3586 4490 4855 4278 3502 2939],28.99636073140445,-1.209246668173062,-124.79425615546,480.1736180008088,True
0,296.0,72.75,"(26, 27, 28, 29, 30, 31, 32)",[2863 3578 4402 4808 4279 3502 3015],29.017091595845358,-1.1885158037321553,-122.65483094515842,480.1736180008088,True
0,297.0,73.0,"(26, 27, 28, 29, 30, 31, 32)",[2834 3585 4328 4717 4338 3531 3039],29.050029030385357,-1.1555783691921562,-119.25568770063052,480.1736180008088,True
0,298.0,73.25,"(26, 27, 28, 29, 30, 31, 32)",[2851 3632 4523 4957 4396 3571 3019],29.02219321148847,-1.183414188089042,-122.12834421078915,480.1736180008088,True
0,299.0,73.5,"(26, 27, 28, 29, 30, 31, 32)",[2835 3640 4512 4872 4253 3513 3072],29.018279172821497,-1.1873282267560157,-122.53227300122082,480.1736180008088,True
0,300.0,73.75,"(26, 27, 28, 29, 30, 31, 32)",[2776 3525 4326 4826 4415 3568 2970],29.06760135738547,-1.1380060421920426,-117.4422235542188,480.1736180008088,True
0,301.0,74.0,"(26, 27, 28, 29, 30, 31, 32)",[2803 3587 4540 5020 4473 3517 2784],28.979357798165367,-1.226249601412146,-126.54895886573347,480.1736180008088,True
0,302.0,74.25,"(26, 27, 28, 29, 30, 31, 32)",[2871 3739 4654 5112 4513 3490 2760],28.926341315550385,-1.2792660840271282,-132.02025987159962,480.1736180008088,True
0,303.0,74.5,"(26, 27, 28, 29, 30, 31, 32)",[2877 3701 4597 5010 4479 3650 2906],28.989129842532773,-1.2164775570447404,-125.54048388701722,480.1736180008088,True
0,304.0,74.75,"(26, 27, 28, 29, 30, 31, 32)",[2854 3631 4480 5065 4682 3706 2965],29.055090879845814,-1.150516519731699,-118.73330483631135,480.1736180008088,True
0,305.0,75.0,"(26, 27, 28, 29, 30, 31, 32)",[2847 3611 4528 5203 4839 3876 3101],29.1254107338447,-1.0801966657328137,-111.47629590362637,480.1736180008088,True
0,306.0,75.25,"(26, 27, 28, 29, 30, 31, 32)",[2881 3799 4804 5235 4707 3751 2924],28.995305164319486,-1.2103022352580268,-124.90319067862838,480.1736180008088,True
0,307.0,75.5,"(26, 27, 28, 29, 30, 31, 32)",[3084 3956 4960 5359 4601 3504 2823],28.850903614458044,-1.3547037851194688,-139.80543062432918,480.1736180008088,True
