,timepoint,time (s),index range around maximum,values range around maximum,max parabola,deviation (pixel),deviation (nm),threshold (nm),thresholded deviation
0,156.0,37.75,"(14, 15, 16, 17, 18, 19, 20)",[2850 3864 5731 6750 5102 2824 1726],16.750907998580008,-0.7389904276568906,-76.26381213419111,254.95673893897225,True
0,157.0,38.0,"(14, 15, 16, 17, 18, 19, 20)",[2879 3980 5921 6674 4856 2698 1694],16.702007632321266,-0.7878907939156328,-81.31032993209331,254.95673893897225,True
0,158.0,38.25,"(14, 15, 16, 17, 18, 19, 20)",[2848 4096 5949 6319 4429 2673 1776],16.658365875638367,-0.8315325505985314,-85.81415922176843,254.95673893897225,True
0,159.0,38.5,"(14, 15, 16, 17, 18, 19, 20)",[2835 4198 6078 6261 4341 2526 1619],16.615247862243287,-0.8746505639936117,-90.26393820414073,254.95673893897225,True
0,160.0,38.75,"(13, 14, 15, 16, 17, 18, 19)",[2364 3133 4531 6288 6072 4033 2435],16.161712066978104,-1.328186359258794,-137.06883227550753,254.95673893897225,True
0,161.0,39.0,"(13, 14, 15, 16, 17, 18, 19)",[2445 2988 4321 5782 5534 3768 2308],16.122476493362836,-1.3674219328740627,-141.11794347260326,254.95673893897225,True
0,162.0,39.25,"(13, 14, 15, 16, 17, 18, 19)",[2412 3262 4792 5844 5236 3532 2266],16.027236448287336,-1.462661977949562,-150.9467161243948,254.95673893897225,True
0,163.0,39.5,"(13, 14, 15, 16, 17, 18, 19)",[2450 3258 4563 6045 5625 3684 2285],16.0685088029869,-1.421389623249997,-146.6874091193997,254.95673893897225,True
0,164.0,39.75,"(13, 14, 15, 16, 17, 18, 19)",[2476 3138 4712 6036 5758 3834 2244],16.081773799837276,-1.4081246263996228,-145.31846144444108,254.95673893897225,True
0,165.0,40.0,"(13, 14, 15, 16, 17, 18, 19)",[2496 3260 4918 6427 5820 3750 2293],16.056199782205614,-1.4336986440312849,-147.95770006402861,254.95673893897225,True
0,166.0,40.25,"(13, 14, 15, 16, 17, 18, 19)",[2519 3361 4804 6353 5808 3697 2215],16.034129489546732,-1.4557689366901663,-150.23535426642513,254.95673893897225,True
0,167.0,40.5,"(13, 14, 15, 16, 17, 18, 19)",[2666 3493 5044 6322 5371 3329 2132],15.926113142611321,-1.5637852836255774,-161.38264127015958,254.95673893897225,True
0,168.0,40.75,"(13, 14, 15, 16, 17, 18, 19)",[2449 3492 5135 6264 5459 3362 2041],15.949400953821112,-1.5404974724157867,-158.97933915330918,254.95673893897225,True
0,169.0,41.0,"(13, 14, 15, 16, 17, 18, 19)",[2524 3572 5176 6298 5464 3371 2056],15.933444405471775,-1.5564540207651234,-160.62605494296074,254.95673893897225,True
0,170.0,41.25,"(13, 14, 15, 16, 17, 18, 19)",[2639 3648 5267 6412 5246 3236 2041],15.882839553674497,-1.6070588725624013,-165.84847564843983,254.95673893897225,True
0,171.0,41.5,"(13, 14, 15, 16, 17, 18, 19)",[2642 3706 5498 6610 5397 3275 2004],15.87977434183035,-1.6101240844065483,-166.1648055107558,254.95673893897225,True
0,172.0,41.75,"(13, 14, 15, 16, 17, 18, 19)",[2583 3540 5457 6748 5609 3385 2033],15.926919967663705,-1.562978458573193,-161.29937692475352,254.95673893897225,True
0,173.0,42.0,"(13, 14, 15, 16, 17, 18, 19)",[2520 3394 4947 6485 5858 3711 2104],16.012643678160927,-1.4772547480759712,-152.45269000144023,254.95673893897225,True
0,174.0,42.25,"(13, 14, 15, 16, 17, 18, 19)",[2665 3466 5030 6412 5644 3516 2062],15.951740855002209,-1.5381575712346898,-158.73786135141998,254.95673893897225,True
0,175.0,42.5,"(13, 14, 15, 16, 17, 18, 19)",[2537 3526 5194 6349 5551 3597 2174],15.974028641859377,-1.5158697843775215,-156.43776174776022,254.95673893897225,True
0,176.0,42.75,"(13, 14, 15, 16, 17, 18, 19)",[2558 3443 4997 6344 5545 3488 2151],15.973861972083576,-1.5160364541533227,-156.45496206862288,254.95673893897225,True
0,177.0,43.0,"(13, 14, 15, 16, 17, 18, 19)",[2570 3540 5482 6544 5561 3601 2141],15.954433566433579,-1.5354648598033194,-158.45997353170256,254.95673893897225,True
0,178.0,43.25,"(13, 14, 15, 16, 17, 18, 19)",[2508 3507 5293 6382 5451 3407 2107],15.946158281677963,-1.5437401445589352,-159.3139829184821,254.95673893897225,True
0,179.0,43.5,"(13, 14, 15, 16, 17, 18, 19)",[2386 3515 5143 6365 5358 3335 2058],15.95125636818928,-1.5386420580476177,-158.78786039051414,254.95673893897225,True
0,180.0,43.75,"(13, 14, 15, 16, 17, 18, 19)",[2496 3545 5115 6629 5535 3277 1999],15.933024922897395,-1.556873503339503,-160.66934554463668,254.95673893897225,True
0,181.0,44.0,"(13, 14, 15, 16, 17, 18, 19)",[2468 3467 5168 6345 5273 3361 2069],15.942501028867076,-1.5473973973698225,-159.6914114085657,254.95673893897225,True
0,182.0,44.25,"(13, 14, 15, 16, 17, 18, 19)",[2458 3380 4948 6118 5664 3651 2132],16.01259068289466,-1.4773077433422372,-152.45815911291888,254.95673893897225,True
0,183.0,44.5,"(13, 14, 15, 16, 17, 18, 19)",[2433 3457 5076 6315 5152 3207 2091],15.934731724882976,-1.5551667013539223,-160.4932035797248,254.95673893897225,True
0,184.0,44.75,"(13, 14, 15, 16, 17, 18, 19)",[2516 3355 4704 5914 5485 3779 2282],16.04599278933616,-1.4439056369007375,-149.0110617281561,254.95673893897225,True
0,185.0,45.0,"(13, 14, 15, 16, 17, 18, 19)",[2359 3046 4334 5763 5642 3866 2321],16.14371196754564,-1.3461864586912569,-138.9264425369377,254.95673893897225,True
0,186.0,45.25,"(14, 15, 16, 17, 18, 19, 20)",[3127 4234 5854 5885 4202 2462 1498],16.505460549978785,-0.984437876258113,-101.59398882983726,254.95673893897225,True
0,187.0,45.5,"(14, 15, 16, 17, 18, 19, 20)",[3024 4433 5941 6219 4389 2526 1641],16.561399465289988,-0.9284989609469108,-95.82109276972119,254.95673893897225,True
0,188.0,45.75,"(14, 15, 16, 17, 18, 19, 20)",[2964 4455 6042 6103 4238 2500 1569],16.544342836100327,-0.9455555901365713,-97.58133690209415,254.95673893897225,True
0,189.0,46.0,"(14, 15, 16, 17, 18, 19, 20)",[2948 4330 6054 6240 4335 2498 1612],16.57732469169146,-0.9125737345454397,-94.17760940508937,254.95673893897225,True
0,190.0,46.25,"(14, 15, 16, 17, 18, 19, 20)",[2805 4024 5730 6120 4610 2767 1687],16.682748184019406,-0.8071502422174923,-83.2979049968452,254.95673893897225,True
0,191.0,46.5,"(14, 15, 16, 17, 18, 19, 20)",[2931 4218 5845 5990 4362 2716 1744],16.61315131705445,-0.8767471091824497,-90.48030166762881,254.95673893897225,True
0,192.0,46.75,"(13, 14, 15, 16, 17, 18, 19)",[2212 3040 4176 5671 5656 3914 2473],16.20923317683882,-1.28066524939808,-132.16465373788185,254.95673893897225,True
0,193.0,47.0,"(14, 15, 16, 17, 18, 19, 20)",[2927 3851 5449 6149 4657 2840 1818],16.704655487511662,-0.7852429387252364,-81.0370712764444,254.95673893897225,True
0,194.0,47.25,"(14, 15, 16, 17, 18, 19, 20)",[2709 3639 5460 6229 4814 2990 1844],16.79351287416981,-0.6963855520670883,-71.86698897332352,254.95673893897225,True
0,195.0,47.5,"(14, 15, 16, 17, 18, 19, 20)",[2622 3534 5160 6222 5069 3172 1906],16.865052375891942,-0.6248460503449564,-64.48411239559951,254.95673893897225,True
0,196.0,47.75,"(14, 15, 16, 17, 18, 19, 20)",[2674 3538 5273 6454 5280 3076 1736],16.842018348623885,-0.6478800776130136,-66.861224009663,254.95673893897225,True
0,197.0,48.0,"(14, 15, 16, 17, 18, 19, 20)",[2764 3688 5271 6141 5027 3113 1767],16.799484803219254,-0.6904136230176441,-71.25068589542087,254.95673893897225,True
0,198.0,48.25,"(14, 15, 16, 17, 18, 19, 20)",[2744 3865 5263 6034 4865 2866 1675],16.74080185042409,-0.749096575812807,-77.30676662388169,254.95673893897225,True
0,199.0,48.5,"(14, 15, 16, 17, 18, 19, 20)",[2841 3949 5383 5930 4737 2787 1567],16.682022471910148,-0.8078759543267502,-83.37279848652061,254.95673893897225,True
0,200.0,48.75,"(14, 15, 16, 17, 18, 19, 20)",[2794 3904 5402 5806 4447 2590 1509],16.64304453544923,-0.846853890787667,-87.39532152928723,254.95673893897225,True
0,201.0,49.0,"(14, 15, 16, 17, 18, 19, 20)",[2823 3995 5396 5838 4622 2794 1513],16.664029502616184,-0.825868923620714,-85.22967291765768,254.95673893897225,True
0,202.0,49.25,"(14, 15, 16, 17, 18, 19, 20)",[2983 3955 5351 6208 4776 2704 1644],16.668277324022732,-0.8216211022141664,-84.79129774850198,254.95673893897225,True
0,203.0,49.5,"(14, 15, 16, 17, 18, 19, 20)",[2811 3733 5280 6060 4660 2642 1533],16.692207792207824,-0.7976906340290739,-82.32167343180042,254.95673893897225,True
0,204.0,49.75,"(14, 15, 16, 17, 18, 19, 20)",[3059 4105 5466 5784 4426 2661 1519],16.571485863244483,-0.9184125629924154,-94.78017650081728,254.95673893897225,True
0,205.0,50.0,"(14, 15, 16, 17, 18, 19, 20)",[2954 4153 5763 6114 4470 2526 1470],16.591387921901052,-0.8985105043358459,-92.72628404745929,254.95673893897225,True
0,206.0,50.25,"(14, 15, 16, 17, 18, 19, 20)",[2916 3920 5695 6040 4411 2579 1507],16.620260791644817,-0.8696376345920811,-89.74660388990277,254.95673893897225,True
0,207.0,50.5,"(14, 15, 16, 17, 18, 19, 20)",[3072 4025 5680 6002 4245 2434 1463],16.544618747589077,-0.9452796786478217,-97.5528628364552,254.95673893897225,True
0,208.0,50.75,"(14, 15, 16, 17, 18, 19, 20)",[3092 4252 5835 6072 4136 2292 1419],16.495765657587093,-0.9941327686498056,-102.59450172465993,254.95673893897225,True
0,209.0,51.0,"(13, 14, 15, 16, 17, 18, 19)",[2379 3179 4613 6051 5886 4035 2305],16.128388215978443,-1.361510210258455,-140.50785369867256,254.95673893897225,True
0,210.0,51.25,"(14, 15, 16, 17, 18, 19, 20)",[3182 4373 5728 5768 4010 2390 1480],16.441434290447315,-1.0484641357895832,-108.20149881348497,254.95673893897225,True
0,211.0,51.5,"(14, 15, 16, 17, 18, 19, 20)",[2950 3973 5414 5797 4303 2645 1646],16.607667154875887,-0.882231271361011,-91.04626720445633,254.95673893897225,True
0,212.0,51.75,"(14, 15, 16, 17, 18, 19, 20)",[2658 3747 5193 5560 4428 2671 1577],16.691259021652,-0.7986394045848968,-82.41958655316135,254.95673893897225,True
0,213.0,52.0,"(14, 15, 16, 17, 18, 19, 20)",[2668 3536 5191 5699 4535 2816 1674],16.748314829500437,-0.7415835967364615,-76.53142718320282,254.95673893897225,True
0,214.0,52.25,"(14, 15, 16, 17, 18, 19, 20)",[2655 3536 4908 5791 4707 2908 1700],16.78557253423302,-0.7043258920038795,-72.68643205480036,254.95673893897225,True
0,215.0,52.5,"(14, 15, 16, 17, 18, 19, 20)",[2793 3837 5022 5580 4474 2718 1635],16.67245709501887,-0.8174413312180278,-84.35994538170047,254.95673893897225,True
0,216.0,52.75,"(14, 15, 16, 17, 18, 19, 20)",[2742 3643 5213 5714 4381 2776 1558],16.695500696794785,-0.7943977294421138,-81.98184567842614,254.95673893897225,True
0,217.0,53.0,"(14, 15, 16, 17, 18, 19, 20)",[2920 4050 5580 5677 4144 2496 1487],16.555553694086154,-0.9343447321507448,-96.42437635795686,254.95673893897225,True
0,218.0,53.25,"(13, 14, 15, 16, 17, 18, 19)",[2512 3267 4320 5695 5552 3750 2366],16.094265514532605,-1.3956329117042934,-144.02931648788308,254.95673893897225,True
0,219.0,53.5,"(13, 14, 15, 16, 17, 18, 19)",[2477 3118 4326 5759 5479 3840 2374],16.121719392821678,-1.3681790334152204,-141.19607624845074,254.95673893897225,True
0,220.0,53.75,"(13, 14, 15, 16, 17, 18, 19)",[2503 3184 4411 5943 5660 3928 2307],16.10768331384667,-1.3822151123902273,-142.64459959867145,254.95673893897225,True
0,221.0,54.0,"(13, 14, 15, 16, 17, 18, 19)",[2312 3158 4535 5877 5719 3913 2246],16.118932655654387,-1.3709657705825116,-141.4836675241152,254.95673893897225,True
0,222.0,54.25,"(13, 14, 15, 16, 17, 18, 19)",[2447 3018 4269 5715 5696 4023 2310],16.156679323438038,-1.3332191027988607,-137.58821140884243,254.95673893897225,True
0,223.0,54.5,"(14, 15, 16, 17, 18, 19, 20)",[3092 4246 5560 5639 4032 2476 1499],16.479490432392474,-1.0104079938444244,-104.2741049647446,254.95673893897225,True
0,224.0,54.75,"(14, 15, 16, 17, 18, 19, 20)",[2986 4084 5520 5579 3980 2470 1520],16.513929152230823,-0.9759692740060757,-100.72002907742701,254.95673893897225,True
0,225.0,55.0,"(14, 15, 16, 17, 18, 19, 20)",[2961 4041 5531 5708 4168 2584 1549],16.56535280302261,-0.9245456232142892,-95.41310831571465,254.95673893897225,True
0,226.0,55.25,"(14, 15, 16, 17, 18, 19, 20)",[3016 4130 5700 5860 4132 2365 1417],16.51764648532714,-0.9722519409097572,-100.33640030188694,254.95673893897225,True
0,227.0,55.5,"(13, 14, 15, 16, 17, 18, 19)",[2420 3148 4334 5546 5357 3576 2052],16.04022908952487,-1.4496693367120272,-149.6058755486812,254.95673893897225,True
0,228.0,55.75,"(13, 14, 15, 16, 17, 18, 19)",[2499 3026 4209 5645 5492 3681 2151],16.081718425772877,-1.4081800004640215,-145.32417604788702,254.95673893897225,True
0,229.0,56.0,"(13, 14, 15, 16, 17, 18, 19)",[2357 3127 4175 5411 5296 3644 2107],16.075981540902045,-1.413916885334853,-145.91622256655683,254.95673893897225,True
0,230.0,56.25,"(13, 14, 15, 16, 17, 18, 19)",[2445 3071 4196 5625 5306 3618 2157],16.07179597085298,-1.41810245538392,-146.34817339562056,254.95673893897225,True
0,231.0,56.5,"(13, 14, 15, 16, 17, 18, 19)",[2252 3073 4299 5521 5242 3553 2275],16.105371900826455,-1.3845265254104433,-142.88313742235775,254.95673893897225,True
0,232.0,56.75,"(13, 14, 15, 16, 17, 18, 19)",[2437 3225 4381 5436 5120 3457 2070],16.005521073903,-1.4843773523338974,-153.1877427608582,254.95673893897225,True
0,233.0,57.0,"(13, 14, 15, 16, 17, 18, 19)",[2413 3067 4188 5447 5243 3440 2235],16.070805856711747,-1.4190925695251515,-146.45035317499563,254.95673893897225,True
0,234.0,57.25,"(13, 14, 15, 16, 17, 18, 19)",[2422 2991 4024 5502 5401 3754 2157],16.1154520227837,-1.3744464034531987,-141.8428688363701,254.95673893897225,True
0,235.0,57.5,"(13, 14, 15, 16, 17, 18, 19)",[2473 3109 4098 5555 5465 3603 2119],16.069394253819464,-1.4205041724174343,-146.5960305934792,254.95673893897225,True
0,236.0,57.75,"(13, 14, 15, 16, 17, 18, 19)",[2590 3039 4294 5769 5500 3620 2091],16.04496953842977,-1.44492888780713,-149.1166612216958,254.95673893897225,True
0,237.0,58.0,"(13, 14, 15, 16, 17, 18, 19)",[2537 3135 4377 5723 5543 3846 2207],16.082849440066365,-1.4070489861705333,-145.20745537279902,254.95673893897225,True
0,238.0,58.25,"(13, 14, 15, 16, 17, 18, 19)",[2475 3220 4351 5614 5477 3760 2176],16.06845040962176,-1.4214480166151375,-146.69343531468218,254.95673893897225,True
0,239.0,58.5,"(13, 14, 15, 16, 17, 18, 19)",[2470 3095 4264 5610 5604 3810 2132],16.090721223393263,-1.3991772028436351,-144.39508733346315,254.95673893897225,True
0,240.0,58.75,"(13, 14, 15, 16, 17, 18, 19)",[2504 2882 4182 5516 5267 3754 2259],16.118100466235532,-1.3717979600013663,-141.569549472141,254.95673893897225,True
0,241.0,59.0,"(14, 15, 16, 17, 18, 19, 20)",[3080 4171 5452 5593 4053 2279 1377],16.460247535137437,-1.029650891099461,-106.25997196146437,254.95673893897225,True
0,242.0,59.25,"(14, 15, 16, 17, 18, 19, 20)",[3022 4034 5349 5656 4111 2329 1407],16.506583734710183,-0.983314691526715,-101.47807616555698,254.95673893897225,True
0,243.0,59.5,"(14, 15, 16, 17, 18, 19, 20)",[3016 4042 5395 5713 4202 2495 1555],16.54824927052943,-0.94164915570747,-97.1781928690109,254.95673893897225,True
0,244.0,59.75,"(14, 15, 16, 17, 18, 19, 20)",[3199 4239 5491 5663 4039 2346 1406],16.435606194847118,-1.0542922313897805,-108.80295827942535,254.95673893897225,True
0,245.0,60.0,"(14, 15, 16, 17, 18, 19, 20)",[3053 4115 5582 5896 4238 2299 1337],16.511609956904913,-0.9782884693319858,-100.95937003506093,254.95673893897225,True
0,246.0,60.25,"(14, 15, 16, 17, 18, 19, 20)",[3109 4194 5745 5923 4162 2332 1411],16.493671502288034,-0.9962269239488641,-102.81061855152278,254.95673893897225,True
0,247.0,60.5,"(14, 15, 16, 17, 18, 19, 20)",[3148 4203 5675 5988 4301 2496 1513],16.52446443172531,-0.9654339945115886,-99.63278823359595,254.95673893897225,True
0,248.0,60.75,"(14, 15, 16, 17, 18, 19, 20)",[3033 4207 5634 5857 4326 2419 1418],16.530045406240983,-0.959853019995915,-99.05683166357842,254.95673893897225,True
0,249.0,61.0,"(14, 15, 16, 17, 18, 19, 20)",[2897 3905 5327 5764 4366 2593 1579],16.619946227524828,-0.8699521987120704,-89.77906690708566,254.95673893897225,True
0,250.0,61.25,"(14, 15, 16, 17, 18, 19, 20)",[2971 4005 5374 5736 4343 2624 1535],16.588990360223274,-0.9009080660136242,-92.97371241260602,254.95673893897225,True
0,251.0,61.5,"(14, 15, 16, 17, 18, 19, 20)",[3019 3912 5367 5759 4243 2425 1595],16.564001944714583,-0.9258964815223152,-95.55251689310293,254.95673893897225,True
0,252.0,61.75,"(14, 15, 16, 17, 18, 19, 20)",[2950 3809 5390 5633 3894 2303 1364],16.517630318595167,-0.9722681076417317,-100.33806870862671,254.95673893897225,True
0,253.0,62.0,"(14, 15, 16, 17, 18, 19, 20)",[2967 3954 5428 5703 3989 2374 1436],16.52533737262466,-0.9645610536122398,-99.54270073278313,254.95673893897225,True
0,254.0,62.25,"(14, 15, 16, 17, 18, 19, 20)",[3045 4046 5413 5590 4023 2272 1410],16.479995069207238,-1.0099033570296605,-104.22202644546097,254.95673893897225,True
0,255.0,62.5,"(14, 15, 16, 17, 18, 19, 20)",[3115 4164 5392 5700 4028 2260 1344],16.45324178689383,-1.036656639343068,-106.98296518020463,254.95673893897225,True
0,256.0,62.75,"(14, 15, 16, 17, 18, 19, 20)",[2895 3890 5439 5627 4199 2436 1482],16.57407658191425,-0.9158218443226467,-94.51281433409714,254.95673893897225,True
0,257.0,63.0,"(14, 15, 16, 17, 18, 19, 20)",[2873 3785 5234 5815 4298 2474 1580],16.623010374776158,-0.8668880514607409,-89.46284691074847,254.95673893897225,True
0,258.0,63.25,"(14, 15, 16, 17, 18, 19, 20)",[2845 3606 5113 6047 4626 2677 1681],16.7154995938262,-0.7743988324107001,-79.91795950478425,254.95673893897225,True
0,259.0,63.5,"(14, 15, 16, 17, 18, 19, 20)",[2832 3528 4919 6120 4981 2979 1635],16.78205369759777,-0.7078447286391274,-73.04957599555794,254.95673893897225,True
0,260.0,63.75,"(14, 15, 16, 17, 18, 19, 20)",[2721 3425 4774 5853 4941 2920 1596],16.79571871367691,-0.6941797125599898,-71.63934633619094,254.95673893897225,True
0,261.0,64.0,"(14, 15, 16, 17, 18, 19, 20)",[2776 3734 5103 6191 4763 2733 1509],16.720238637398708,-0.7696597888381902,-79.42889020810124,254.95673893897225,True
0,262.0,64.25,"(14, 15, 16, 17, 18, 19, 20)",[2798 3768 5233 6072 4737 2554 1444],16.68233903237545,-0.8075593938614496,-83.34012944650159,254.95673893897225,True
0,263.0,64.5,"(14, 15, 16, 17, 18, 19, 20)",[2802 3544 5059 6070 4904 2817 1514],16.748089846267185,-0.7418085799697138,-76.55464545287447,254.95673893897225,True
0,264.0,64.75,"(14, 15, 16, 17, 18, 19, 20)",[2691 3487 5094 6116 5140 2927 1634],16.81015771742051,-0.6797407088163894,-70.14924114985138,254.95673893897225,True
0,265.0,65.0,"(14, 15, 16, 17, 18, 19, 20)",[2656 3354 4835 6245 5400 3128 1683],16.87616946160639,-0.6137289646305071,-63.336829149868336,254.95673893897225,True
0,266.0,65.25,"(14, 15, 16, 17, 18, 19, 20)",[2585 3393 4735 5969 5258 3173 1743],16.88624864193702,-0.6036497842998791,-62.29665773974752,254.95673893897225,True
0,267.0,65.5,"(14, 15, 16, 17, 18, 19, 20)",[2585 3455 4913 6031 5262 3267 1843],16.896044172383064,-0.5938542538538343,-61.285758997715696,254.95673893897225,True
0,268.0,65.75,"(14, 15, 16, 17, 18, 19, 20)",[2677 3348 4715 5903 5243 3303 1873],16.903663456533096,-0.5862349697038027,-60.49944887343244,254.95673893897225,True
0,269.0,66.0,"(14, 15, 16, 17, 18, 19, 20)",[2692 3316 4520 5814 5263 3167 1820],16.891612581128342,-0.5982858451085562,-61.743099215202996,254.95673893897225,True
0,270.0,66.25,"(14, 15, 16, 17, 18, 19, 20)",[2501 3177 4211 5560 5342 3270 1876],16.97115185772389,-0.5187465685130093,-53.534645870542555,254.95673893897225,True
0,271.0,66.5,"(14, 15, 16, 17, 18, 19, 20)",[2442 2969 4175 5714 5559 3523 1917],17.045451541486333,-0.4444468847505654,-45.866918506258344,254.95673893897225,True
0,272.0,66.75,"(14, 15, 16, 17, 18, 19, 20)",[2594 3052 4221 5673 5264 3378 1971],16.990784549113798,-0.49911387712310074,-51.508552119103996,254.95673893897225,True
0,273.0,67.0,"(14, 15, 16, 17, 18, 19, 20)",[2610 3190 4330 5773 5191 3271 1930],16.947314798825794,-0.5425836274111049,-55.99463034882603,254.95673893897225,True
0,274.0,67.25,"(14, 15, 16, 17, 18, 19, 20)",[2553 3246 4579 5927 5283 3286 1888],16.94157097365631,-0.5483274525805868,-56.58739310631656,254.95673893897225,True
0,275.0,67.5,"(14, 15, 16, 17, 18, 19, 20)",[2630 3373 4727 5864 5322 3389 1949],16.930832356389246,-0.5590660698476526,-57.69561840827775,254.95673893897225,True
0,276.0,67.75,"(14, 15, 16, 17, 18, 19, 20)",[2615 3279 4512 5849 5400 3504 2073],16.9854506264314,-0.5044477998054973,-52.05901293992732,254.95673893897225,True
0,277.0,68.0,"(14, 15, 16, 17, 18, 19, 20)",[2675 3404 4632 5698 5264 3351 1931],16.9131069609508,-0.5767914652860995,-59.524879217525466,254.95673893897225,True
0,278.0,68.25,"(14, 15, 16, 17, 18, 19, 20)",[2661 3353 4659 5833 5381 3447 1996],16.946050319886005,-0.5438481063508931,-56.125124575412165,254.95673893897225,True
0,279.0,68.5,"(14, 15, 16, 17, 18, 19, 20)",[2541 3296 4581 5855 5474 3483 1931],16.972954363490825,-0.5169440627460737,-53.348627275394804,254.95673893897225,True
0,280.0,68.75,"(14, 15, 16, 17, 18, 19, 20)",[2656 3164 4440 5897 5486 3459 2009],16.98477081322196,-0.5051276130149382,-52.129169663141624,254.95673893897225,True
0,281.0,69.0,"(14, 15, 16, 17, 18, 19, 20)",[2523 2927 4111 5687 5604 3881 2206],17.130097706032313,-0.35980072020458564,-37.13143432511324,254.95673893897225,True
0,282.0,69.25,"(15, 16, 17, 18, 19, 20, 21)",[2985 4117 5541 5783 4038 2364 1498],17.517722550417584,0.027824124180686027,2.871449615446798,254.95673893897225,True
0,283.0,69.5,"(15, 16, 17, 18, 19, 20, 21)",[2871 3738 5492 5882 4075 2410 1556],17.600352229680322,0.11045380344342348,11.398832515361303,254.95673893897225,True
0,284.0,69.75,"(15, 16, 17, 18, 19, 20, 21)",[2900 3864 5303 5731 4140 2495 1515],17.585852354513662,0.09595392827676363,9.902445398162007,254.95673893897225,True
0,285.0,70.0,"(15, 16, 17, 18, 19, 20, 21)",[2864 3735 5264 5978 4186 2474 1468],17.618260244428452,0.12836181819155357,13.246939637368328,254.95673893897225,True
0,286.0,70.25,"(15, 16, 17, 18, 19, 20, 21)",[2753 4048 5555 5765 4106 2302 1537],17.578874252279924,0.08897582604302556,9.182305247640238,254.95673893897225,True
0,287.0,70.5,"(15, 16, 17, 18, 19, 20, 21)",[2874 4000 5495 5667 3984 2256 1504],17.532312168406623,0.0424137421697246,4.377098191915579,254.95673893897225,True
0,288.0,70.75,"(14, 15, 16, 17, 18, 19, 20)",[2436 2852 4129 5724 5679 3621 2188],17.120410958904138,-0.3694874673327604,-38.131106628740866,254.95673893897225,True
0,289.0,71.0,"(14, 15, 16, 17, 18, 19, 20)",[2529 2983 4274 5752 5661 3641 2214],17.09062478520864,-0.3992736410282589,-41.205039754116314,254.95673893897225,True
0,290.0,71.25,"(14, 15, 16, 17, 18, 19, 20)",[2582 2987 4237 5574 5296 3503 2043],17.025603168887322,-0.4642952573495762,-47.915270558476266,254.95673893897225,True
0,291.0,71.5,"(14, 15, 16, 17, 18, 19, 20)",[2405 3124 4277 5723 5533 3356 2192],17.055271500153417,-0.43462692608348164,-44.8534987718153,254.95673893897225,True
0,292.0,71.75,"(14, 15, 16, 17, 18, 19, 20)",[2671 3196 4339 5840 5438 3406 2078],16.98652663580464,-0.5033717904322579,-51.947968772609016,254.95673893897225,True
0,293.0,72.0,"(14, 15, 16, 17, 18, 19, 20)",[2600 3231 4534 5867 5341 3377 1960],16.959347043871556,-0.530551382365342,-54.752902660103295,254.95673893897225,True
0,294.0,72.25,"(14, 15, 16, 17, 18, 19, 20)",[2680 3200 4498 5672 5578 3413 2050],16.980318458279267,-0.5095799679576309,-52.58865269322751,254.95673893897225,True
0,295.0,72.5,"(14, 15, 16, 17, 18, 19, 20)",[2521 3288 4261 5769 5476 3412 1893],16.979101168216594,-0.510797258020304,-52.714277027695374,254.95673893897225,True
0,296.0,72.75,"(14, 15, 16, 17, 18, 19, 20)",[2729 3327 4807 5985 5340 3141 1990],16.899824595595437,-0.5900738306414617,-60.89561932219885,254.95673893897225,True
0,297.0,73.0,"(14, 15, 16, 17, 18, 19, 20)",[2760 3477 4745 6072 5024 3045 1784],16.829327935222704,-0.6605704910141945,-68.17087467266488,254.95673893897225,True
0,298.0,73.25,"(14, 15, 16, 17, 18, 19, 20)",[2704 3471 4547 5812 4605 2923 1875],16.809863713186417,-0.6800347130504818,-70.17958238680973,254.95673893897225,True
0,299.0,73.5,"(14, 15, 16, 17, 18, 19, 20)",[2677 3290 4611 6101 4705 2886 1822],16.835264762032395,-0.6546336642045034,-67.55819414590475,254.95673893897225,True
0,300.0,73.75,"(14, 15, 16, 17, 18, 19, 20)",[2639 3293 4634 5782 5031 3143 1928],16.895725211690827,-0.5941732145460712,-61.31867574115455,254.95673893897225,True
0,301.0,74.0,"(14, 15, 16, 17, 18, 19, 20)",[2491 3181 4370 5643 5184 3270 1969],16.97024262113779,-0.5196558050991094,-53.62847908622809,254.95673893897225,True
0,302.0,74.25,"(14, 15, 16, 17, 18, 19, 20)",[2436 3173 4496 5567 5314 3513 2103],17.025807675068133,-0.4640907511687651,-47.89416552061656,254.95673893897225,True
0,303.0,74.5,"(14, 15, 16, 17, 18, 19, 20)",[2675 3124 4354 5743 5288 3515 2133],17.00484600473835,-0.48505242149854766,-50.057409898650114,254.95673893897225,True
0,304.0,74.75,"(14, 15, 16, 17, 18, 19, 20)",[2561 3218 4352 5420 5079 3449 2038],16.97887167321525,-0.5110267530216497,-52.73796091183425,254.95673893897225,True
0,305.0,75.0,"(14, 15, 16, 17, 18, 19, 20)",[2662 3371 4404 5692 5426 3571 2016],16.973188305390085,-0.5167101208468132,-53.32448447139112,254.95673893897225,True
0,306.0,75.25,"(14, 15, 16, 17, 18, 19, 20)",[2608 3199 4550 5946 5418 3531 2099],17.000248731469537,-0.48964969476736186,-50.531848499991746,254.95673893897225,True
