,timepoint,time (s),index range around maximum,values range around maximum,max parabola,deviation (pixel),deviation (nm),threshold (nm),thresholded deviation
0,219.0,53.5,"(17, 18, 19, 20, 21, 22, 23)",[1779 2020 2410 2764 2619 1863 1175],19.747164336586607,2.465710758137952,254.46135023983663,418.04051352186065,True
0,220.0,53.75,"(17, 18, 19, 20, 21, 22, 23)",[1826 2121 2500 2803 2608 1854 1168],19.68874286702399,2.4072892885753348,248.43225458097453,418.04051352186065,True
0,221.0,54.0,"(17, 18, 19, 20, 21, 22, 23)",[1855 2186 2511 2799 2665 1895 1191],19.684183052027098,2.402729473578443,247.96168167329532,418.04051352186065,True
0,222.0,54.25,"(17, 18, 19, 20, 21, 22, 23)",[1790 2149 2553 2749 2468 1749 1105],19.6193024861878,2.3378489077391436,241.2660072786796,418.04051352186065,True
0,223.0,54.5,"(17, 18, 19, 20, 21, 22, 23)",[1889 2171 2511 2828 2537 1728 1118],19.583267664827893,2.3018140863792382,237.54721371433737,418.04051352186065,True
0,224.0,54.75,"(17, 18, 19, 20, 21, 22, 23)",[1993 2210 2483 2716 2514 1769 1084],19.487392550143216,2.205938971694561,227.65290187887868,418.04051352186065,True
0,225.0,55.0,"(17, 18, 19, 20, 21, 22, 23)",[1822 2176 2609 2873 2577 1740 1093],19.628336673346652,2.346883094897997,242.1983353934733,418.04051352186065,True
0,226.0,55.25,"(17, 18, 19, 20, 21, 22, 23)",[1893 2260 2674 2856 2562 1789 1139],19.584530571333065,2.30307699288441,237.67754566567112,418.04051352186065,True
0,227.0,55.5,"(17, 18, 19, 20, 21, 22, 23)",[2007 2282 2626 2904 2659 1882 1229],19.588034717916873,2.306581139468218,238.03917359312007,418.04051352186065,True
0,228.0,55.75,"(17, 18, 19, 20, 21, 22, 23)",[1896 2238 2645 2983 2788 1949 1191],19.701078462019336,2.4196248835706804,249.70528798449422,418.04051352186065,True
0,229.0,56.0,"(17, 18, 19, 20, 21, 22, 23)",[1814 2115 2547 2877 2698 1973 1266],19.7749303385966,2.4934767601479457,257.326801647268,418.04051352186065,True
0,230.0,56.25,"(17, 18, 19, 20, 21, 22, 23)",[2036 2209 2470 2881 2861 2116 1325],19.73002240477965,2.4485688263309946,252.69230287735866,418.04051352186065,True
0,231.0,56.5,"(17, 18, 19, 20, 21, 22, 23)",[1837 2136 2491 2827 2819 2171 1371],19.86604750848362,2.5845939300349663,266.73009357960854,418.04051352186065,True
0,232.0,56.75,"(17, 18, 19, 20, 21, 22, 23)",[1813 2071 2454 2856 2809 2152 1382],19.896422851041077,2.614969272592422,269.86482893153794,418.04051352186065,True
0,233.0,57.0,"(17, 18, 19, 20, 21, 22, 23)",[1850 2111 2530 2948 2874 2190 1419],19.898233124624728,2.6167795461760726,270.0516491653707,418.04051352186065,True
0,234.0,57.25,"(17, 18, 19, 20, 21, 22, 23)",[1817 2148 2579 3024 3013 2297 1421],19.9460652893865,2.6646117109378444,274.98792856878555,418.04051352186065,True
0,235.0,57.5,"(17, 18, 19, 20, 21, 22, 23)",[1926 2177 2642 3068 2912 2131 1355],19.8162263548567,2.534772776408044,261.5885505253101,418.04051352186065,True
0,236.0,57.75,"(17, 18, 19, 20, 21, 22, 23)",[2012 2346 2646 2949 2799 2059 1274],19.662208358259935,2.38075477981128,245.6938932765241,418.04051352186065,True
0,237.0,58.0,"(17, 18, 19, 20, 21, 22, 23)",[1845 2244 2674 2961 2737 1951 1168],19.70557946510909,2.424125886660434,250.16979150335678,418.04051352186065,True
0,238.0,58.25,"(17, 18, 19, 20, 21, 22, 23)",[1923 2243 2661 2962 2727 1959 1250],19.68868856507775,2.4072349866290956,248.42665062012267,418.04051352186065,True
0,239.0,58.5,"(17, 18, 19, 20, 21, 22, 23)",[1900 2181 2563 2939 2872 2160 1407],19.842269651223294,2.5608160727746387,264.27621871034273,418.04051352186065,True
0,240.0,58.75,"(17, 18, 19, 20, 21, 22, 23)",[1871 2126 2443 2865 2818 2091 1313],19.81864346904527,2.537189890596615,261.83799670957063,418.04051352186065,True
0,241.0,59.0,"(17, 18, 19, 20, 21, 22, 23)",[1893 2142 2530 2932 2740 2037 1330],19.77821062768096,2.496757049232304,257.6653274807738,418.04051352186065,True
0,242.0,59.25,"(17, 18, 19, 20, 21, 22, 23)",[1891 2143 2520 2885 2802 2073 1253],19.774478194467974,2.4930246160193192,257.2801403731937,418.04051352186065,True
0,243.0,59.5,"(17, 18, 19, 20, 21, 22, 23)",[1887 2188 2549 2898 2812 2145 1360],19.81590909090906,2.5344555124604042,261.55580888591373,418.04051352186065,True
0,244.0,59.75,"(17, 18, 19, 20, 21, 22, 23)",[1899 2171 2634 3009 2841 2135 1386],19.825024925224284,2.5435713467756287,262.4965629872449,418.04051352186065,True
0,245.0,60.0,"(17, 18, 19, 20, 21, 22, 23)",[1875 2230 2583 2902 2852 2216 1398],19.845427779702078,2.563974201253423,264.60213756935326,418.04051352186065,True
0,246.0,60.25,"(17, 18, 19, 20, 21, 22, 23)",[1954 2232 2600 2986 2860 2110 1332],19.76668908693455,2.4852355084858964,256.4763044757445,418.04051352186065,True
0,247.0,60.5,"(17, 18, 19, 20, 21, 22, 23)",[1953 2256 2631 2961 2939 2231 1357],19.80881372875704,2.527360150308386,260.82356751182544,418.04051352186065,True
0,248.0,60.75,"(17, 18, 19, 20, 21, 22, 23)",[1969 2309 2779 3030 2813 2124 1343],19.730787937743152,2.4493343592944967,252.77130587919206,418.04051352186065,True
0,249.0,61.0,"(17, 18, 19, 20, 21, 22, 23)",[2031 2235 2609 2898 2730 2002 1233],19.636061652936448,2.3546080744877926,242.9955532871402,418.04051352186065,True
0,250.0,61.25,"(17, 18, 19, 20, 21, 22, 23)",[1951 2194 2541 2939 2795 1980 1208],19.698847021472094,2.417393443023439,249.4750033200189,418.04051352186065,True
0,251.0,61.5,"(17, 18, 19, 20, 21, 22, 23)",[1968 2261 2629 2835 2627 1909 1207],19.60086352710758,2.319409948658926,239.36310670160117,418.04051352186065,True
0,252.0,61.75,"(17, 18, 19, 20, 21, 22, 23)",[1957 2229 2605 2913 2706 1947 1202],19.65292620865135,2.371472630202696,244.73597543691824,418.04051352186065,True
0,253.0,62.0,"(17, 18, 19, 20, 21, 22, 23)",[2046 2307 2586 2887 2756 1978 1233],19.607254673942165,2.32580109549351,240.02267305493024,418.04051352186065,True
0,254.0,62.25,"(17, 18, 19, 20, 21, 22, 23)",[1947 2273 2648 2873 2653 1893 1206],19.61590713671535,2.334453558266695,240.9156072131229,418.04051352186065,True
0,255.0,62.5,"(17, 18, 19, 20, 21, 22, 23)",[1848 2164 2598 2913 2674 1922 1219],19.71626967773836,2.434816099289705,251.27302144669756,418.04051352186065,True
0,256.0,62.75,"(17, 18, 19, 20, 21, 22, 23)",[1985 2310 2682 2966 2695 1885 1201],19.603522585992494,2.3220690075438384,239.63752157852412,418.04051352186065,True
0,257.0,63.0,"(17, 18, 19, 20, 21, 22, 23)",[1885 2251 2728 3009 2691 1887 1229],19.677788257486398,2.396334679037743,247.30173887669508,418.04051352186065,True
0,258.0,63.25,"(17, 18, 19, 20, 21, 22, 23)",[2027 2398 2763 2942 2668 1865 1170],19.536435905929068,2.2549823274804126,232.71417619597858,418.04051352186065,True
0,259.0,63.5,"(17, 18, 19, 20, 21, 22, 23)",[2146 2481 2808 2946 2601 1824 1161],19.414952945277047,2.133499366828392,220.17713465669007,418.04051352186065,True
0,260.0,63.75,"(17, 18, 19, 20, 21, 22, 23)",[2087 2450 2817 2968 2563 1758 1153],19.436166610226838,2.154713031778183,222.36638487950847,418.04051352186065,True
0,261.0,64.0,"(17, 18, 19, 20, 21, 22, 23)",[2238 2565 2878 2936 2424 1613 1078],19.208943089430832,1.927489510982177,198.91691753336065,418.04051352186065,True
0,262.0,64.25,"(17, 18, 19, 20, 21, 22, 23)",[2190 2518 2804 2845 2387 1616 1101],19.215850638216743,1.934397059768088,199.6297765680667,418.04051352186065,True
0,263.0,64.5,"(16, 17, 18, 19, 20, 21, 22)",[1976 2214 2575 2919 2870 2331 1569],18.899086136496216,1.6176325580475606,166.93967999050824,418.04051352186065,True
0,264.0,64.75,"(16, 17, 18, 19, 20, 21, 22)",[1994 2275 2647 2980 2920 2293 1519],18.84858900144719,1.5671354229985361,161.72837565344895,418.04051352186065,True
0,265.0,65.0,"(16, 17, 18, 19, 20, 21, 22)",[1939 2196 2617 3018 2960 2376 1589],18.953372749260954,1.6719191708122985,172.5420584278292,418.04051352186065,True
0,266.0,65.25,"(17, 18, 19, 20, 21, 22, 23)",[2078 2418 2818 2882 2419 1692 1150],19.37359221551486,2.0921386370662063,215.9087073452325,418.04051352186065,True
0,267.0,65.5,"(17, 18, 19, 20, 21, 22, 23)",[2104 2522 2882 3009 2400 1512 1111],19.30367578555088,2.0222222071022244,208.69333177294956,418.04051352186065,True
0,268.0,65.75,"(17, 18, 19, 20, 21, 22, 23)",[2088 2460 2825 2901 2430 1704 1194],19.371886120996386,2.090432542547731,215.73263839092584,418.04051352186065,True
0,269.0,66.0,"(17, 18, 19, 20, 21, 22, 23)",[2052 2427 2755 2815 2371 1635 1128],19.337865524306146,2.0564119458574908,212.22171281249305,418.04051352186065,True
0,270.0,66.25,"(17, 18, 19, 20, 21, 22, 23)",[2133 2507 2972 2981 2354 1583 1119],19.2903281223157,2.0088745438670443,207.31585292707896,418.04051352186065,True
0,271.0,66.5,"(17, 18, 19, 20, 21, 22, 23)",[2220 2573 2997 3018 2340 1498 1142],19.19617670540223,1.9147231269535752,197.59942670160896,418.04051352186065,True
0,272.0,66.75,"(16, 17, 18, 19, 20, 21, 22)",[2033 2374 2786 3157 3005 2217 1405],18.768285067520104,1.4868314890714487,153.4410096721735,418.04051352186065,True
0,273.0,67.0,"(16, 17, 18, 19, 20, 21, 22)",[1889 2237 2684 3126 3028 2295 1550],18.932864604258747,1.6514110258100914,170.42561786360145,418.04051352186065,True
0,274.0,67.25,"(17, 18, 19, 20, 21, 22, 23)",[2163 2614 3047 3064 2409 1489 1007],19.253640206669743,1.9721866282210883,203.52966003241633,418.04051352186065,True
0,275.0,67.5,"(17, 18, 19, 20, 21, 22, 23)",[2248 2574 3048 3154 2512 1547 1021],19.273685429696492,1.992231851247837,205.59832704877678,418.04051352186065,True
0,276.0,67.75,"(16, 17, 18, 19, 20, 21, 22)",[1884 2155 2695 3167 3157 2475 1551],19.011839987738526,1.7303864092898706,178.57587743871466,418.04051352186065,True
0,277.0,68.0,"(17, 18, 19, 20, 21, 22, 23)",[2272 2743 3270 3301 2448 1495 1020],19.236508850194216,1.955055271745561,201.7617040441419,418.04051352186065,True
0,278.0,68.25,"(16, 17, 18, 19, 20, 21, 22)",[1995 2369 2861 3355 3168 2189 1325],18.792412960354206,1.5109593819055505,155.93100821265278,418.04051352186065,True
0,279.0,68.5,"(16, 17, 18, 19, 20, 21, 22)",[2076 2411 2866 3219 3069 2311 1424],18.77774827403081,1.4962946955821543,154.4176125840783,418.04051352186065,True
0,280.0,68.75,"(16, 17, 18, 19, 20, 21, 22)",[2081 2468 2872 3246 3103 2318 1389],18.762703739213812,1.481250160765157,152.8650165909642,418.04051352186065,True
0,281.0,69.0,"(16, 17, 18, 19, 20, 21, 22)",[2080 2457 3013 3451 3120 2141 1343],18.72799575821845,1.4465421797697964,149.28315295224297,418.04051352186065,True
0,282.0,69.25,"(16, 17, 18, 19, 20, 21, 22)",[2006 2462 2991 3403 3179 2259 1381],18.79327714492659,1.5118235664779363,156.02019206052304,418.04051352186065,True
0,283.0,69.5,"(16, 17, 18, 19, 20, 21, 22)",[2097 2521 3001 3395 3257 2412 1526],18.82354800196644,1.542094423517785,159.1441445070354,418.04051352186065,True
0,284.0,69.75,"(16, 17, 18, 19, 20, 21, 22)",[2100 2444 2922 3244 3132 2367 1450],18.787795040334633,1.5063414618859774,155.45443886663287,418.04051352186065,True
0,285.0,70.0,"(16, 17, 18, 19, 20, 21, 22)",[2115 2423 2855 3253 3156 2451 1539],18.839021526418794,1.5575679479701385,160.7410122305183,418.04051352186065,True
0,286.0,70.25,"(17, 18, 19, 20, 21, 22, 23)",[2478 2837 3252 3280 2598 1658 1197],19.16368442456277,1.8822308461141155,194.24622331897672,418.04051352186065,True
0,287.0,70.5,"(16, 17, 18, 19, 20, 21, 22)",[2062 2375 2846 3300 3242 2531 1674],18.946495619524413,1.6650420410757576,171.83233863901816,418.04051352186065,True
0,288.0,70.75,"(17, 18, 19, 20, 21, 22, 23)",[2470 2841 3230 3283 2609 1757 1238],19.19667189693611,1.9152183184874545,197.65053046790533,418.04051352186065,True
0,289.0,71.0,"(17, 18, 19, 20, 21, 22, 23)",[2417 2847 3143 3193 2660 1762 1240],19.22024209818421,1.9387885197355565,200.08297523670942,418.04051352186065,True
0,290.0,71.25,"(17, 18, 19, 20, 21, 22, 23)",[2351 2730 3111 3209 2691 1820 1291],19.32430186170207,2.0428482832534165,210.8219428317526,418.04051352186065,True
0,291.0,71.5,"(17, 18, 19, 20, 21, 22, 23)",[2340 2702 3116 3281 2724 1802 1260],19.35558367605183,2.074130097603174,214.05022607264755,418.04051352186065,True
0,292.0,71.75,"(17, 18, 19, 20, 21, 22, 23)",[2349 2708 3069 3214 2734 1831 1176],19.33449367088602,2.0530400924373637,211.87373753953594,418.04051352186065,True
0,293.0,72.0,"(17, 18, 19, 20, 21, 22, 23)",[2343 2751 3213 3332 2726 1805 1187],19.350092626898796,2.068639048450141,213.48354980005453,418.04051352186065,True
0,294.0,72.25,"(17, 18, 19, 20, 21, 22, 23)",[2354 2720 3102 3184 2711 1837 1171],19.318007968127436,2.0365543896787806,210.17241301485015,418.04051352186065,True
0,295.0,72.5,"(17, 18, 19, 20, 21, 22, 23)",[2275 2581 3066 3257 2704 1826 1182],19.408067111008908,2.1266135325602527,219.46651656021805,418.04051352186065,True
0,296.0,72.75,"(17, 18, 19, 20, 21, 22, 23)",[2276 2587 3027 3244 2714 1772 1144],19.38861745171382,2.107163873265165,217.45931172096502,418.04051352186065,True
0,297.0,73.0,"(17, 18, 19, 20, 21, 22, 23)",[2303 2656 3045 3121 2499 1581 1072],19.217098276284553,1.9356446978358974,199.75853281666463,418.04051352186065,True
0,298.0,73.25,"(17, 18, 19, 20, 21, 22, 23)",[2297 2611 3036 3061 2450 1658 1104],19.221467042831446,1.9400134643827904,200.209389524304,418.04051352186065,True
0,299.0,73.5,"(16, 17, 18, 19, 20, 21, 22)",[1955 2346 2770 3123 3068 2397 1598],18.917776325463613,1.6363227470149582,168.8685074919437,418.04051352186065,True
0,300.0,73.75,"(17, 18, 19, 20, 21, 22, 23)",[2402 2738 3099 3140 2533 1635 1146],19.162683509730222,1.8812299312815668,194.1429289082577,418.04051352186065,True
0,301.0,74.0,"(16, 17, 18, 19, 20, 21, 22)",[1993 2300 2694 3000 2981 2388 1545],18.88341420379356,1.6019606253449048,165.32233653559416,418.04051352186065,True
0,302.0,74.25,"(17, 18, 19, 20, 21, 22, 23)",[2395 2617 2942 3018 2412 1575 1178],19.08486707566456,1.8034134972159066,186.11227291268156,418.04051352186065,True
0,303.0,74.5,"(17, 18, 19, 20, 21, 22, 23)",[2181 2585 2971 3100 2661 1843 1353],19.448047479786634,2.166593901337979,223.59249061807947,418.04051352186065,True
0,304.0,74.75,"(17, 18, 19, 20, 21, 22, 23)",[2094 2445 2890 3055 2574 1760 1266],19.470453775821152,2.189000197372497,225.90482036884168,418.04051352186065,True
0,305.0,75.0,"(17, 18, 19, 20, 21, 22, 23)",[2112 2427 2910 3107 2660 1782 1142],19.481271370842357,2.199817792393702,227.02119617503004,418.04051352186065,True
0,306.0,75.25,"(17, 18, 19, 20, 21, 22, 23)",[2094 2438 2816 2908 2483 1655 1152],19.372732100185804,2.0912785217371486,215.81994344327373,418.04051352186065,True
0,307.0,75.5,"(17, 18, 19, 20, 21, 22, 23)",[2109 2374 2740 2878 2361 1521 1046],19.283423913043418,2.0019703345947626,206.6033385301795,418.04051352186065,True
0,308.0,75.75,"(17, 18, 19, 20, 21, 22, 23)",[2060 2426 2879 2953 2416 1585 1027],19.358505953351763,2.077052374903108,214.35180509000074,418.04051352186065,True
0,309.0,76.0,"(17, 18, 19, 20, 21, 22, 23)",[2174 2430 2799 2981 2528 1648 1107],19.34313043478256,2.0616768563339036,212.76505157365887,418.04051352186065,True
0,310.0,76.25,"(17, 18, 19, 20, 21, 22, 23)",[2033 2353 2793 2966 2569 1734 1120],19.482847763643775,2.20139418519512,227.1838799121364,418.04051352186065,True
0,311.0,76.5,"(17, 18, 19, 20, 21, 22, 23)",[2097 2442 2894 3098 2644 1846 1240],19.51144387630869,2.2299902978600343,230.13499873915555,418.04051352186065,True
0,312.0,76.75,"(17, 18, 19, 20, 21, 22, 23)",[2175 2503 2976 3082 2502 1750 1274],19.390075540505286,2.108621962056631,217.60978648424435,418.04051352186065,True
0,313.0,77.0,"(17, 18, 19, 20, 21, 22, 23)",[2146 2568 3008 3063 2487 1619 1072],19.33094805092111,2.0494944724724533,211.5078295591572,418.04051352186065,True
0,314.0,77.25,"(17, 18, 19, 20, 21, 22, 23)",[2302 2683 3020 3030 2340 1456  968],19.09670886075943,1.8152552823107762,187.33434513447207,418.04051352186065,True
0,315.0,77.5,"(16, 17, 18, 19, 20, 21, 22)",[2018 2440 2758 2989 2847 2153 1357],18.688802958977814,1.4073493805291584,145.23845607060915,418.04051352186065,True
0,316.0,77.75,"(16, 17, 18, 19, 20, 21, 22)",[2143 2321 2635 2891 2748 2027 1259],18.561758385499402,1.2803048070507472,132.1274560876371,418.04051352186065,True
0,317.0,78.0,"(16, 17, 18, 19, 20, 21, 22)",[2059 2286 2541 2819 2694 2036 1270],18.606133900928796,1.3246803224801411,136.70700927995054,418.04051352186065,True
0,318.0,78.25,"(16, 17, 18, 19, 20, 21, 22)",[2056 2269 2599 2827 2550 1860 1197],18.50753098188752,1.2260774034388646,126.53118803489083,418.04051352186065,True
0,319.0,78.5,"(16, 17, 18, 19, 20, 21, 22)",[2049 2276 2563 2774 2497 1784 1168],18.456432146011196,1.1749785675625404,121.25778817245417,418.04051352186065,True
0,320.0,78.75,"(16, 17, 18, 19, 20, 21, 22)",[2101 2321 2574 2767 2519 1784 1123],18.404077442065127,1.1226238636164716,115.85478272521988,418.04051352186065,True
0,321.0,79.0,"(16, 17, 18, 19, 20, 21, 22)",[2008 2257 2604 2851 2550 1765 1205],18.52129432459958,1.239840746150925,127.95156500277547,418.04051352186065,True
0,322.0,79.25,"(16, 17, 18, 19, 20, 21, 22)",[2044 2238 2542 2750 2525 1814 1186],18.48676748582232,1.2053139073736645,124.38839524096218,418.04051352186065,True
0,323.0,79.5,"(16, 17, 18, 19, 20, 21, 22)",[2013 2331 2616 2821 2694 2067 1346],18.647135041750655,1.3656814633019998,140.93832701276636,418.04051352186065,True
0,324.0,79.75,"(16, 17, 18, 19, 20, 21, 22)",[1972 2237 2618 2878 2596 1870 1226],18.59772482981011,1.3162712513614565,135.8391931405023,418.04051352186065,True
0,325.0,80.0,"(16, 17, 18, 19, 20, 21, 22)",[2005 2229 2539 2856 2672 1941 1238],18.620365246264534,1.3389116678158786,138.17568411859867,418.04051352186065,True
0,326.0,80.25,"(16, 17, 18, 19, 20, 21, 22)",[1916 2175 2505 2746 2462 1763 1163],18.553002859866538,1.271549281417883,131.22388584232553,418.04051352186065,True
0,327.0,80.5,"(16, 17, 18, 19, 20, 21, 22)",[1958 2207 2606 2840 2503 1706 1025],18.50254841997962,1.2210948415309666,126.01698764599575,418.04051352186065,True
0,328.0,80.75,"(16, 17, 18, 19, 20, 21, 22)",[2028 2310 2624 2822 2533 1802 1230],18.4983761581813,1.2169225797326462,125.58641022840908,418.04051352186065,True
0,329.0,81.0,"(16, 17, 18, 19, 20, 21, 22)",[1897 2167 2508 2834 2686 1956 1269],18.712121212121225,1.43066763367257,147.64489979500922,418.04051352186065,True
0,330.0,81.25,"(16, 17, 18, 19, 20, 21, 22)",[1910 2136 2506 2847 2733 1979 1244],18.72408469342744,1.4426311149787843,148.87953106581054,418.04051352186065,True
0,331.0,81.5,"(16, 17, 18, 19, 20, 21, 22)",[1936 2219 2648 2940 2685 1887 1182],18.643890212835895,1.3624366343872403,140.6034606687632,418.04051352186065,True
0,332.0,81.75,"(16, 17, 18, 19, 20, 21, 22)",[1974 2213 2667 2979 2649 1880 1163],18.61610148616471,1.3346479077160538,137.73566407629676,418.04051352186065,True
0,333.0,82.0,"(16, 17, 18, 19, 20, 21, 22)",[1938 2311 2759 3021 2721 1876 1180],18.630972630276794,1.349519051828139,139.27036614866395,418.04051352186065,True
0,334.0,82.25,"(16, 17, 18, 19, 20, 21, 22)",[1972 2322 2642 2967 2786 1940 1186],18.63865070376963,1.357197125320976,140.06274333312473,418.04051352186065,True
0,335.0,82.5,"(16, 17, 18, 19, 20, 21, 22)",[1969 2232 2597 2935 2762 2001 1261],18.68873746464387,1.4072838861952164,145.23169705534633,418.04051352186065,True
0,336.0,82.75,"(16, 17, 18, 19, 20, 21, 22)",[1934 2343 2793 3069 2845 2007 1227],18.692827792304822,1.411374213856167,145.65381886995644,418.04051352186065,True
0,337.0,83.0,"(16, 17, 18, 19, 20, 21, 22)",[1949 2290 2687 3033 2817 1958 1245],18.68683919835885,1.405385619910195,145.0357959747321,418.04051352186065,True
0,338.0,83.25,"(16, 17, 18, 19, 20, 21, 22)",[1925 2266 2720 3088 2871 2072 1267],18.748082035700726,1.466628457252071,151.35605678841372,418.04051352186065,True
0,339.0,83.5,"(16, 17, 18, 19, 20, 21, 22)",[1996 2344 2782 3049 2823 2049 1253],18.673586088046374,1.3921325095977188,143.6680749904846,418.04051352186065,True
0,340.0,83.75,"(16, 17, 18, 19, 20, 21, 22)",[1961 2312 2731 3029 2876 2131 1318],18.74334236963802,1.4618887911893665,150.86692325074264,418.04051352186065,True
0,341.0,84.0,"(16, 17, 18, 19, 20, 21, 22)",[2097 2469 2846 3124 2715 1812 1150],18.503322002472185,1.2218684240235298,126.09682135922829,418.04051352186065,True
0,342.0,84.25,"(16, 17, 18, 19, 20, 21, 22)",[2059 2457 2864 3060 2683 1843 1184],18.52226432970157,1.2408107512529156,128.05166952930088,418.04051352186065,True
0,343.0,84.5,"(16, 17, 18, 19, 20, 21, 22)",[2125 2574 3019 3166 2693 1784 1115],18.455588235294126,1.174134656845471,121.1706965864526,418.04051352186065,True
0,344.0,84.75,"(16, 17, 18, 19, 20, 21, 22)",[2171 2529 3006 3189 2724 1799 1103],18.453520919269305,1.1720673408206501,120.9573495726911,418.04051352186065,True
0,345.0,85.0,"(16, 17, 18, 19, 20, 21, 22)",[2111 2527 2877 3185 2821 1837 1148],18.520828717039667,1.2393751385910114,127.90351430259238,418.04051352186065,True
0,346.0,85.25,"(16, 17, 18, 19, 20, 21, 22)",[2172 2536 2883 3111 2711 1830 1141],18.445896848590163,1.1644432701415077,120.17054547860359,418.04051352186065,True
0,347.0,85.5,"(16, 17, 18, 19, 20, 21, 22)",[2157 2599 3137 3257 2731 1841 1122],18.47035892393061,1.188905345481956,122.69503165373787,418.04051352186065,True
0,348.0,85.75,"(16, 17, 18, 19, 20, 21, 22)",[2163 2550 3053 3260 2749 1763 1120],18.46472097498397,1.1832673965353138,122.11319532244438,418.04051352186065,True
0,349.0,86.0,"(16, 17, 18, 19, 20, 21, 22)",[2389 2800 3212 3361 2808 1854 1179],18.349458430913355,1.0680048524647,110.21810077435703,418.04051352186065,True
0,350.0,86.25,"(16, 17, 18, 19, 20, 21, 22)",[2331 2772 3205 3355 2803 1812 1178],18.376106194690273,1.0946526162416177,112.96814999613494,418.04051352186065,True
0,351.0,86.5,"(16, 17, 18, 19, 20, 21, 22)",[2339 2762 3279 3445 2813 1835 1209],18.401718357082995,1.1202647786343398,115.61132515506387,418.04051352186065,True
0,352.0,86.75,"(16, 17, 18, 19, 20, 21, 22)",[2449 2918 3384 3504 2832 1772 1118],18.308415941735795,1.02696236328714,105.98251589123285,418.04051352186065,True
0,353.0,87.0,"(16, 17, 18, 19, 20, 21, 22)",[2434 2818 3293 3465 2865 1891 1306],18.376631949537924,1.0951783710892684,113.0224078964125,418.04051352186065,True
0,354.0,87.25,"(16, 17, 18, 19, 20, 21, 22)",[2492 2984 3469 3496 2900 1976 1329],18.34856284856285,1.0671092701141944,110.12567667578486,418.04051352186065,True
0,355.0,87.5,"(16, 17, 18, 19, 20, 21, 22)",[2532 2985 3526 3662 3052 2075 1411],18.421456330537946,1.1400027520892912,117.64828401561486,418.04051352186065,True
0,356.0,87.75,"(16, 17, 18, 19, 20, 21, 22)",[2397 2937 3550 3777 3225 2145 1332],18.54395997140815,1.2625063929594944,130.29065975341982,418.04051352186065,True
0,357.0,88.0,"(16, 17, 18, 19, 20, 21, 22)",[2431 2966 3667 3761 2999 2028 1323],18.459070796460185,1.1776172180115303,121.53009689878992,418.04051352186065,True
0,358.0,88.25,"(16, 17, 18, 19, 20, 21, 22)",[2361 2819 3586 3887 3222 2126 1366],18.590327046201775,1.30887346775312,135.075741872122,418.04051352186065,True
0,359.0,88.5,"(16, 17, 18, 19, 20, 21, 22)",[2362 2754 3523 3833 3156 2111 1350],18.581563448152792,1.3001098697041371,134.17133855346694,418.04051352186065,True
0,360.0,88.75,"(16, 17, 18, 19, 20, 21, 22)",[2405 2840 3516 3720 3016 1965 1314],18.478338895535554,1.196885317086899,123.51856472336797,418.04051352186065,True
0,361.0,89.0,"(16, 17, 18, 19, 20, 21, 22)",[2434 3029 3656 3812 3082 1928 1201],18.438161624341994,1.156708045893339,119.37227033619257,418.04051352186065,True
0,362.0,89.25,"(16, 17, 18, 19, 20, 21, 22)",[2478 2969 3598 3708 2958 1861 1220],18.378825733916308,1.097372155467653,113.24880644426179,418.04051352186065,True
0,363.0,89.5,"(16, 17, 18, 19, 20, 21, 22)",[2499 2929 3544 3796 3082 1995 1357],18.452921049296677,1.1714674708480217,120.89544299151585,418.04051352186065,True
0,364.0,89.75,"(16, 17, 18, 19, 20, 21, 22)",[2583 3120 3652 3690 2959 1986 1311],18.32781194207499,1.0463583636263358,107.98418312623785,418.04051352186065,True
0,365.0,90.0,"(16, 17, 18, 19, 20, 21, 22)",[2434 3086 3778 3870 3009 1857 1242],18.415583299925554,1.1341297214768993,117.042187256416,418.04051352186065,True
0,366.0,90.25,"(15, 16, 17, 18, 19, 20, 21)",[2221 2632 3214 3807 3804 2936 1811],17.99702270189801,0.715569123449356,73.84673353997354,418.04051352186065,True
0,367.0,90.5,"(16, 17, 18, 19, 20, 21, 22)",[2600 3081 3826 3849 2880 1788 1212],18.29840768202262,1.0169541035739655,104.94966348883325,418.04051352186065,True
0,368.0,90.75,"(15, 16, 17, 18, 19, 20, 21)",[2300 2757 3384 4047 3853 2793 1744],17.904378075683013,0.6229244972343579,64.28580811458575,418.04051352186065,True
0,369.0,91.0,"(15, 16, 17, 18, 19, 20, 21)",[2374 2806 3400 3826 3644 2688 1592],17.788811273033833,0.5073576945851777,52.359314081190334,418.04051352186065,True
0,370.0,91.25,"(15, 16, 17, 18, 19, 20, 21)",[2370 2758 3312 3869 3686 2657 1598],17.806614552014427,0.5251609735657716,54.196612471987635,418.04051352186065,True
0,371.0,91.5,"(15, 16, 17, 18, 19, 20, 21)",[2347 2813 3458 3970 3607 2502 1588],17.762931034482747,0.4814774560340922,49.688473462718314,418.04051352186065,True
0,372.0,91.75,"(15, 16, 17, 18, 19, 20, 21)",[2420 2912 3493 3866 3455 2370 1454],17.64399574920296,0.36254217075430617,37.4143520218444,418.04051352186065,True
0,373.0,92.0,"(15, 16, 17, 18, 19, 20, 21)",[2483 2909 3600 3919 3384 2296 1439],17.596838641438467,0.3153850629898116,32.54773850054856,418.04051352186065,True
