,timepoint,time (s),index range around maximum,values range around maximum,max parabola,deviation (pixel),deviation (nm),threshold (nm),thresholded deviation
0,159.0,38.5,"(19, 20, 21, 22, 23, 24, 25)",[2624 3239 3835 4083 3927 3641 3016],22.272201786652655,2.3804399361424764,245.66140140990356,350.58297384456284,True
0,160.0,38.75,"(20, 21, 22, 23, 24, 25, 26)",[3308 3887 4126 4128 3624 3039 2006],22.305942995755007,2.4141811452448287,249.1434941892663,350.58297384456284,True
0,161.0,39.0,"(19, 20, 21, 22, 23, 24, 25)",[2859 3499 4015 4187 4005 3409 2573],21.8848182883939,1.9930564378837232,205.68342438960025,350.58297384456284,True
0,162.0,39.25,"(19, 20, 21, 22, 23, 24, 25)",[3136 3663 4125 4228 3952 3223 2361],21.629008639625123,1.7372467891149448,179.2838686366623,350.58297384456284,True
0,163.0,39.5,"(19, 20, 21, 22, 23, 24, 25)",[3013 3695 4053 4112 3895 3287 2597],21.727740565267116,1.835978714756937,189.47300336291593,350.58297384456284,True
0,164.0,39.75,"(19, 20, 21, 22, 23, 24, 25)",[3015 3670 4157 4223 3958 3289 2449],21.713408062082348,1.821646211572169,187.99388903424784,350.58297384456284,True
0,165.0,40.0,"(19, 20, 21, 22, 23, 24, 25)",[2687 3316 4003 4278 4042 3512 2838],22.097342534135954,2.205580683625776,227.61592655018006,350.58297384456284,True
0,166.0,40.25,"(19, 20, 21, 22, 23, 24, 25)",[2550 3304 4017 4386 4256 3679 2907],22.20493434142459,2.313172490914411,238.7194010623672,350.58297384456284,True
0,167.0,40.5,"(19, 20, 21, 22, 23, 24, 25)",[2446 3480 4210 4435 4178 3474 2713],22.066368577941425,2.1746067274312466,224.41941427090464,350.58297384456284,True
0,168.0,40.75,"(19, 20, 21, 22, 23, 24, 25)",[2833 3659 4176 4200 3858 3198 2479],21.759238599916326,1.8674767494061477,192.72360053871446,350.58297384456284,True
0,169.0,41.0,"(18, 19, 20, 21, 22, 23, 24)",[2015 2728 3636 4151 4147 3787 3050],21.58798195242001,1.6962201019098302,175.0499145170945,350.58297384456284,True
0,170.0,41.25,"(19, 20, 21, 22, 23, 24, 25)",[2604 3535 4093 4200 3885 3225 2315],21.84246235826259,1.950700507752412,201.3122924000489,350.58297384456284,True
0,171.0,41.5,"(19, 20, 21, 22, 23, 24, 25)",[2483 3334 4027 4217 3887 3216 2476],21.96234587417009,2.0705840236599116,213.68427124170287,350.58297384456284,True
0,172.0,41.75,"(19, 20, 21, 22, 23, 24, 25)",[2348 3182 4075 4258 4085 3585 2878],22.234624886230655,2.3428630357204767,241.7834652863532,350.58297384456284,True
0,173.0,42.0,"(19, 20, 21, 22, 23, 24, 25)",[2332 3259 3996 4308 4132 3452 2683],22.14282691493863,2.2510650644284524,232.3099146490163,350.58297384456284,True
0,174.0,42.25,"(19, 20, 21, 22, 23, 24, 25)",[2604 3607 4222 4375 4113 3450 2609],21.962773722627738,2.071011872117559,213.7284252025321,350.58297384456284,True
0,175.0,42.5,"(19, 20, 21, 22, 23, 24, 25)",[2556 3514 4117 4413 4220 3453 2473],21.977052174905804,2.0852903243956256,215.20196147762854,350.58297384456284,True
0,176.0,42.75,"(19, 20, 21, 22, 23, 24, 25)",[2589 3667 4371 4431 4086 3216 2313],21.837368845843418,1.9456069953332396,200.78664191839033,350.58297384456284,True
0,177.0,43.0,"(19, 20, 21, 22, 23, 24, 25)",[2652 3536 4143 4291 4014 3207 2311],21.8385850178359,1.9468231673257215,200.91215086801444,350.58297384456284,True
0,178.0,43.25,"(19, 20, 21, 22, 23, 24, 25)",[2429 3187 3880 4216 4081 3355 2366],22.031123300739324,2.1393614502291456,220.7821016636478,350.58297384456284,True
0,179.0,43.5,"(19, 20, 21, 22, 23, 24, 25)",[2381 3311 4007 4298 4145 3313 2369],22.00888367415353,2.1171218236433518,218.48697219999391,350.58297384456284,True
0,180.0,43.75,"(19, 20, 21, 22, 23, 24, 25)",[2566 3446 4064 4352 4038 3144 2097],21.8339311919126,1.9421693414024226,200.43187603273003,350.58297384456284,True
0,181.0,44.0,"(19, 20, 21, 22, 23, 24, 25)",[2622 3379 4056 4342 4082 3301 2300],21.904262753319355,2.012500902809176,207.69009316990696,350.58297384456284,True
0,182.0,44.25,"(19, 20, 21, 22, 23, 24, 25)",[2595 3437 4103 4401 4164 3189 2160],21.859903381642514,1.9681415311323356,203.11220601285703,350.58297384456284,True
0,183.0,44.5,"(19, 20, 21, 22, 23, 24, 25)",[2663 3518 4255 4477 4077 3128 1980],21.77091269236629,1.879150841856113,193.92836687955085,350.58297384456284,True
0,184.0,44.75,"(19, 20, 21, 22, 23, 24, 25)",[2701 3721 4388 4455 3958 2782 1810],21.632000197015216,1.7402383465050377,179.5925973593199,350.58297384456284,True
0,185.0,45.0,"(19, 20, 21, 22, 23, 24, 25)",[2761 3668 4393 4418 3906 2898 1844],21.633288988948014,1.741527138437835,179.7256006867846,350.58297384456284,True
0,186.0,45.25,"(19, 20, 21, 22, 23, 24, 25)",[2553 3564 4300 4460 4010 2999 1892],21.7515453881723,1.8597835376621212,191.9296610867309,350.58297384456284,True
0,187.0,45.5,"(19, 20, 21, 22, 23, 24, 25)",[2330 3284 4255 4537 4053 2997 2074],21.889986699600986,1.998224849090807,206.21680442617128,350.58297384456284,True
0,188.0,45.75,"(19, 20, 21, 22, 23, 24, 25)",[2454 3493 4396 4518 3956 2938 1919],21.7774302779476,1.8856684274374231,194.60098171154206,350.58297384456284,True
0,189.0,46.0,"(18, 19, 20, 21, 22, 23, 24)",[1888 2659 3567 4433 4385 3591 2686],21.406774228015802,1.5150123775056237,156.34927735858037,350.58297384456284,True
0,190.0,46.25,"(18, 19, 20, 21, 22, 23, 24)",[1963 2883 4017 4579 4160 3293 2389],21.159411011523677,1.2676491610134981,130.82139341659303,350.58297384456284,True
0,191.0,46.5,"(18, 19, 20, 21, 22, 23, 24)",[2157 3358 4217 4424 3894 3130 2372],20.98963062319438,1.0978687726842011,113.30005734100956,350.58297384456284,True
0,192.0,46.75,"(18, 19, 20, 21, 22, 23, 24)",[2208 3175 4110 4461 4009 3200 2361],21.031618102913818,1.1398562524036393,117.63316524805558,350.58297384456284,True
0,193.0,47.0,"(18, 19, 20, 21, 22, 23, 24)",[2299 3253 4137 4325 3978 3157 2196],20.948356807511733,1.056594957001554,109.04059956256037,350.58297384456284,True
0,194.0,47.25,"(18, 19, 20, 21, 22, 23, 24)",[2437 3564 4405 4582 4003 3196 2296],20.882259767687422,0.9904979171772439,102.21938505269156,350.58297384456284,True
0,195.0,47.5,"(18, 19, 20, 21, 22, 23, 24)",[2226 3222 4308 4694 4226 3207 2322],21.01220075792586,1.1204389074156822,115.6292952452984,350.58297384456284,True
0,196.0,47.75,"(18, 19, 20, 21, 22, 23, 24)",[2171 3022 3954 4419 4148 3347 2405],21.12140090042926,1.2296390499190828,126.89874995164935,350.58297384456284,True
0,197.0,48.0,"(18, 19, 20, 21, 22, 23, 24)",[2071 2869 3890 4446 4157 3383 2548],21.217153478491756,1.3253916279815776,136.7804160076988,350.58297384456284,True
0,198.0,48.25,"(18, 19, 20, 21, 22, 23, 24)",[1928 2804 3875 4472 4213 3427 2491],21.24477738445429,1.353015533944113,139.63120310303245,350.58297384456284,True
0,199.0,48.5,"(18, 19, 20, 21, 22, 23, 24)",[2017 3107 4153 4682 4323 3323 2368],21.111668390985553,1.2199065404753746,125.89435497705867,350.58297384456284,True
0,200.0,48.75,"(18, 19, 20, 21, 22, 23, 24)",[2210 3310 4414 4705 4062 3055 2235],20.946396948644587,1.0546350981344084,108.83834212747094,350.58297384456284,True
0,201.0,49.0,"(18, 19, 20, 21, 22, 23, 24)",[2091 3082 4301 4861 4323 3257 2280],21.06003580410042,1.1682739535902407,120.56587201051283,350.58297384456284,True
0,202.0,49.25,"(18, 19, 20, 21, 22, 23, 24)",[1893 2785 4022 4820 4537 3512 2374],21.216662433324853,1.3249005828146743,136.72974014647437,350.58297384456284,True
0,203.0,49.5,"(19, 20, 21, 22, 23, 24, 25)",[2665 3682 4474 4613 3820 2536 1690],21.59151630409574,1.6997544535855624,175.41465961003004,350.58297384456284,True
0,204.0,49.75,"(19, 20, 21, 22, 23, 24, 25)",[2537 3497 4399 4696 4030 2775 1813],21.73220285829487,1.8404410077846904,189.93351200338003,350.58297384456284,True
0,205.0,50.0,"(19, 20, 21, 22, 23, 24, 25)",[2439 3392 4258 4552 4054 2779 1805],21.772030651340994,1.880268800830816,194.0437402457402,350.58297384456284,True
0,206.0,50.25,"(19, 20, 21, 22, 23, 24, 25)",[2417 3276 4042 4328 3820 2854 1809],21.780706191825168,1.8889443413149891,194.93905602370688,350.58297384456284,True
0,207.0,50.5,"(19, 20, 21, 22, 23, 24, 25)",[2415 3351 4009 4269 3885 2925 1835],21.791162599958987,1.8994007494488088,196.01815734311705,350.58297384456284,True
0,208.0,50.75,"(19, 20, 21, 22, 23, 24, 25)",[2333 3131 3972 4419 3948 2765 1896],21.84719826524075,1.9554364147305705,201.8010380001949,350.58297384456284,True
0,209.0,51.0,"(19, 20, 21, 22, 23, 24, 25)",[2256 3120 3928 4353 4027 3022 1990],21.93303237392128,2.0412705234111,210.65911801602556,350.58297384456284,True
0,210.0,51.25,"(19, 20, 21, 22, 23, 24, 25)",[2323 3157 3863 4246 3973 3015 1955],21.899644016333365,2.0078821658231867,207.21343951295287,350.58297384456284,True
0,211.0,51.5,"(19, 20, 21, 22, 23, 24, 25)",[2531 3384 4098 4403 3981 3025 1957],21.802385491266936,1.9106236407567572,197.17635972609733,350.58297384456284,True
0,212.0,51.75,"(19, 20, 21, 22, 23, 24, 25)",[2353 3205 3962 4341 4055 2925 1875],21.859358816276202,1.967596965766024,203.05600686705367,350.58297384456284,True
0,213.0,52.0,"(19, 20, 21, 22, 23, 24, 25)",[2358 3266 4069 4425 4088 2982 1853],21.853381322220116,1.9616194717099376,202.43912948046554,350.58297384456284,True
0,214.0,52.25,"(19, 20, 21, 22, 23, 24, 25)",[2300 3213 4052 4376 3993 2965 1935],21.879055903049252,1.9872940525390739,205.08874622203243,350.58297384456284,True
0,215.0,52.5,"(19, 20, 21, 22, 23, 24, 25)",[2403 3313 4225 4639 4142 2991 1902],21.84886137719139,1.957099526681212,201.97267115350107,350.58297384456284,True
0,216.0,52.75,"(19, 20, 21, 22, 23, 24, 25)",[2443 3227 4083 4432 4040 3015 1963],21.857452534011063,1.9656906835008847,202.8592785372913,350.58297384456284,True
0,217.0,53.0,"(19, 20, 21, 22, 23, 24, 25)",[2433 3216 3966 4388 3977 2854 1814],21.808646877792114,1.9168850272819355,197.82253481549574,350.58297384456284,True
0,218.0,53.25,"(19, 20, 21, 22, 23, 24, 25)",[2594 3418 4151 4423 3857 2770 1765],21.69301239897595,1.8012505484657702,185.88905660166748,350.58297384456284,True
0,219.0,53.5,"(19, 20, 21, 22, 23, 24, 25)",[2502 3429 4183 4462 3982 2863 1771],21.747878730098194,1.856116879588015,191.55126197348315,350.58297384456284,True
0,220.0,53.75,"(19, 20, 21, 22, 23, 24, 25)",[2542 3424 4283 4540 3930 2829 1661],21.711760925449866,1.8199990749396875,187.82390453377576,350.58297384456284,True
0,221.0,54.0,"(19, 20, 21, 22, 23, 24, 25)",[2623 3542 4308 4519 3799 2588 1685],21.623795368461426,1.7320335179512476,178.74585905256876,350.58297384456284,True
0,222.0,54.25,"(19, 20, 21, 22, 23, 24, 25)",[2741 3628 4282 4395 3772 2691 1670],21.573551074312995,1.6817892238028165,173.56064789645066,350.58297384456284,True
0,223.0,54.5,"(19, 20, 21, 22, 23, 24, 25)",[2748 3557 4235 4318 3725 2733 1764],21.58772590361446,1.6959640531042801,175.0234902803617,350.58297384456284,True
0,224.0,54.75,"(19, 20, 21, 22, 23, 24, 25)",[2603 3390 4150 4370 3803 2673 1789],21.673125548273905,1.7813636977637266,183.8367336092166,350.58297384456284,True
0,225.0,55.0,"(19, 20, 21, 22, 23, 24, 25)",[2465 3340 4000 4214 3804 2829 1882],21.759860788863104,1.8680989383529258,192.78781043802195,350.58297384456284,True
0,226.0,55.25,"(19, 20, 21, 22, 23, 24, 25)",[2384 3111 3887 4184 3747 2817 1886],21.817749343832016,1.9259874933218377,198.76190931081365,350.58297384456284,True
0,227.0,55.5,"(19, 20, 21, 22, 23, 24, 25)",[2370 3136 3744 4107 4033 3063 2077],21.93700068477516,2.045238834264982,211.06864769614614,350.58297384456284,True
0,228.0,55.75,"(19, 20, 21, 22, 23, 24, 25)",[2333 3047 3778 4261 4018 3248 2240],22.03099561678146,2.139233766271282,220.7689246791963,350.58297384456284,True
0,229.0,56.0,"(19, 20, 21, 22, 23, 24, 25)",[2242 3006 3715 4273 4093 3119 2154],22.027514026758737,2.135752176248559,220.40962458885127,350.58297384456284,True
0,230.0,56.25,"(19, 20, 21, 22, 23, 24, 25)",[2334 3167 3968 4259 3893 2939 1892],21.85707322079121,1.9653113702810323,202.82013341300254,350.58297384456284,True
0,231.0,56.5,"(19, 20, 21, 22, 23, 24, 25)",[2496 3276 4043 4247 3923 2957 1911],21.800037133308578,1.9082752827983995,196.93400918479483,350.58297384456284,True
0,232.0,56.75,"(19, 20, 21, 22, 23, 24, 25)",[2591 3410 4014 4200 3774 2791 1771],21.678162798300093,1.7864009477899145,184.35657781191918,350.58297384456284,True
0,233.0,57.0,"(19, 20, 21, 22, 23, 24, 25)",[2686 3368 4063 4343 3838 2677 1806],21.65777598710717,1.76601413659699,182.25265889680935,350.58297384456284,True
0,234.0,57.25,"(19, 20, 21, 22, 23, 24, 25)",[2647 3432 4007 4189 3673 2706 1728],21.619747781931807,1.7279859314216282,178.32814812271204,350.58297384456284,True
0,235.0,57.5,"(19, 20, 21, 22, 23, 24, 25)",[2620 3358 3942 3976 3674 2778 1880],21.663302978094997,1.7715411275848183,182.82304436675327,350.58297384456284,True
0,236.0,57.75,"(19, 20, 21, 22, 23, 24, 25)",[2591 3314 3919 4137 3714 2850 1877],21.712836850412113,1.8210749999019349,187.93493998987967,350.58297384456284,True
0,237.0,58.0,"(19, 20, 21, 22, 23, 24, 25)",[2532 3324 3949 4145 3752 2892 1913],21.74928399587581,1.8575221453656319,191.6962854017332,350.58297384456284,True
0,238.0,58.25,"(19, 20, 21, 22, 23, 24, 25)",[2558 3381 4023 4188 3788 2813 1865],21.713613724405086,1.8218518738949072,188.0151133859544,350.58297384456284,True
0,239.0,58.5,"(19, 20, 21, 22, 23, 24, 25)",[2774 3460 4196 4348 3716 2574 1615],21.55202523067298,1.660263380162803,171.33918083280128,350.58297384456284,True
0,240.0,58.75,"(19, 20, 21, 22, 23, 24, 25)",[2742 3462 4165 4250 3812 2749 1901],21.63575299164597,1.7439911411357905,179.97988576521357,350.58297384456284,True
0,241.0,59.0,"(19, 20, 21, 22, 23, 24, 25)",[2768 3452 3959 4105 3684 2695 1866],21.583256072686815,1.6914942221766367,174.5622037286289,350.58297384456284,True
0,242.0,59.25,"(19, 20, 21, 22, 23, 24, 25)",[2800 3662 4181 4188 3592 2574 1737],21.486310824801564,1.594548974291385,164.55745414687092,350.58297384456284,True
0,243.0,59.5,"(18, 19, 20, 21, 22, 23, 24)",[2191 2935 3802 4292 4166 3430 2399],21.163723650811157,1.2719618003009785,131.26645779106096,350.58297384456284,True
0,244.0,59.75,"(18, 19, 20, 21, 22, 23, 24)",[2228 2986 3852 4340 4094 3248 2349],21.092475290777042,1.2007134402668633,123.91362703554029,350.58297384456284,True
0,245.0,60.0,"(18, 19, 20, 21, 22, 23, 24)",[2067 2772 3582 4189 4108 3392 2348],21.220466452594206,1.3287046020840272,137.12231493507159,350.58297384456284,True
0,246.0,60.25,"(18, 19, 20, 21, 22, 23, 24)",[2150 2946 3761 4284 4036 3208 2244],21.087379425553692,1.1956175750435136,123.3877337444906,350.58297384456284,True
0,247.0,60.5,"(18, 19, 20, 21, 22, 23, 24)",[2104 2808 3729 4210 4073 3386 2431],21.21179784872801,1.3200359982178327,136.22771501608034,350.58297384456284,True
0,248.0,60.75,"(18, 19, 20, 21, 22, 23, 24)",[2052 2745 3542 4153 4018 3378 2486],21.275027105168043,1.3832652546578643,142.75297428069157,350.58297384456284,True
0,249.0,61.0,"(19, 20, 21, 22, 23, 24, 25)",[2495 3332 4077 4181 3633 2579 1777],21.66713528712015,1.7753734366099714,183.21853865814904,350.58297384456284,True
0,250.0,61.25,"(19, 20, 21, 22, 23, 24, 25)",[2597 3286 3883 4063 3586 2622 1812],21.64066449981943,1.748902649309251,180.4867534087147,350.58297384456284,True
0,251.0,61.5,"(19, 20, 21, 22, 23, 24, 25)",[2533 3235 3814 3897 3538 2837 2073],21.748323525386617,1.8565616748764384,191.59716484724845,350.58297384456284,True
0,252.0,61.75,"(19, 20, 21, 22, 23, 24, 25)",[2513 3207 3821 3982 3663 2815 2043],21.77384615384615,1.8820843033359722,194.23110010427234,350.58297384456284,True
0,253.0,62.0,"(19, 20, 21, 22, 23, 24, 25)",[2539 3207 3906 4108 3819 3028 2197],21.861461668864187,1.9696998183540089,203.2730212541337,350.58297384456284,True
0,254.0,62.25,"(19, 20, 21, 22, 23, 24, 25)",[2438 3162 3953 4250 3802 2883 2140],21.861611510791363,1.9698496602811844,203.28848494101823,350.58297384456284,True
0,255.0,62.5,"(19, 20, 21, 22, 23, 24, 25)",[2683 3363 3889 4025 3627 2852 1967],21.66567086634627,1.773909015836093,183.06741043428482,350.58297384456284,True
0,256.0,62.75,"(19, 20, 21, 22, 23, 24, 25)",[2683 3482 4053 4141 3573 2665 1871],21.590630998080616,1.6988691475704378,175.3232960292692,350.58297384456284,True
0,257.0,63.0,"(18, 19, 20, 21, 22, 23, 24)",[2280 2970 3554 3986 3971 3438 2485],21.200898325847273,1.3091364753370947,135.10288425478817,350.58297384456284,True
0,258.0,63.25,"(19, 20, 21, 22, 23, 24, 25)",[2874 3454 3806 3814 3432 2537 1775],21.3983606557377,1.5065988052275223,155.48099669948033,350.58297384456284,True
0,259.0,63.5,"(18, 19, 20, 21, 22, 23, 24)",[2273 2896 3431 3902 3871 3377 2712],21.32397331003256,1.4322114595223816,147.80422262270977,350.58297384456284,True
0,260.0,63.75,"(19, 20, 21, 22, 23, 24, 25)",[2821 3366 4019 4051 3428 2619 1859],21.5076592934962,1.6158974429860216,166.76061611615742,350.58297384456284,True
0,261.0,64.0,"(19, 20, 21, 22, 23, 24, 25)",[2631 3241 3810 3941 3629 2858 2135],21.74370219633709,1.851940345826911,191.12024368933723,350.58297384456284,True
0,262.0,64.25,"(19, 20, 21, 22, 23, 24, 25)",[2485 3182 3724 3927 3712 3053 2169],21.876101993761015,1.9843401432508365,204.78390278348633,350.58297384456284,True
0,263.0,64.5,"(19, 20, 21, 22, 23, 24, 25)",[2467 3054 3616 3930 3681 3017 2126],21.894305612453913,2.002543761943734,206.66251623259336,350.58297384456284,True
0,264.0,64.75,"(19, 20, 21, 22, 23, 24, 25)",[2485 3166 3789 4050 3763 2949 1908],21.805428926647316,1.9136670761371377,197.4904422573526,350.58297384456284,True
0,265.0,65.0,"(19, 20, 21, 22, 23, 24, 25)",[2449 3009 3649 4061 3758 2959 2102],21.901464035646082,2.009702185135904,207.40126550602528,350.58297384456284,True
0,266.0,65.25,"(19, 20, 21, 22, 23, 24, 25)",[2700 3186 3663 3895 3528 2724 1874],21.62854442344045,1.7367825729302702,179.23596152640388,350.58297384456284,True
0,267.0,65.5,"(19, 20, 21, 22, 23, 24, 25)",[2625 3268 3852 3962 3446 2624 1805],21.60037198563366,1.7086101351234824,176.3285659447434,350.58297384456284,True
0,268.0,65.75,"(19, 20, 21, 22, 23, 24, 25)",[2763 3307 3830 3903 3332 2489 1650],21.453901416882843,1.5621395663726645,161.21280324965898,350.58297384456284,True
0,269.0,66.0,"(18, 19, 20, 21, 22, 23, 24)",[2307 3110 3644 4034 3919 3195 2343],21.053258426966284,1.1614965764561056,119.8664466902701,350.58297384456284,True
0,270.0,66.25,"(18, 19, 20, 21, 22, 23, 24)",[2305 3069 3615 3907 3709 2938 2191],20.949404761904756,1.0576429113945771,109.14874845592036,350.58297384456284,True
0,271.0,66.5,"(18, 19, 20, 21, 22, 23, 24)",[2203 3014 3678 3966 3752 3225 2327],21.08397832817336,1.1922164776631803,123.0367404948402,350.58297384456284,True
0,272.0,66.75,"(19, 20, 21, 22, 23, 24, 25)",[2969 3430 3906 3941 3217 2353 1627],21.27199180385783,1.3802299533476514,142.43973118547763,350.58297384456284,True
0,273.0,67.0,"(18, 19, 20, 21, 22, 23, 24)",[2178 2788 3375 3782 3698 3022 2329],21.135099913119014,1.243338062608835,128.31248806123176,350.58297384456284,True
0,274.0,67.25,"(18, 19, 20, 21, 22, 23, 24)",[2275 2993 3668 4004 3854 3314 2379],21.111677115987455,1.219915265477276,125.89525539725489,350.58297384456284,True
0,275.0,67.5,"(18, 19, 20, 21, 22, 23, 24)",[2139 2959 3659 3927 3685 3049 2184],21.031720930232552,1.1399590797223738,117.64377702734897,350.58297384456284,True
0,276.0,67.75,"(18, 19, 20, 21, 22, 23, 24)",[2191 3062 3615 3857 3609 2857 2069],20.925759493670878,1.0339976431606992,106.70855677418416,350.58297384456284,True
0,277.0,68.0,"(18, 19, 20, 21, 22, 23, 24)",[2347 2966 3614 3868 3671 2959 2122],20.936724068882658,1.0449622183724792,107.84010093603985,350.58297384456284,True
0,278.0,68.25,"(18, 19, 20, 21, 22, 23, 24)",[2394 3094 3574 3959 3777 3135 2318],21.005966920231682,1.1142050697215033,114.98596319525915,350.58297384456284,True
0,279.0,68.5,"(18, 19, 20, 21, 22, 23, 24)",[2168 2866 3495 3804 3647 3089 2202],21.070984315846395,1.1792224653362169,121.69575842269758,350.58297384456284,True
0,280.0,68.75,"(18, 19, 20, 21, 22, 23, 24)",[2362 2927 3449 3896 3730 2984 2221],20.997043502745306,1.1052816522351279,114.0650665106652,350.58297384456284,True
0,281.0,69.0,"(18, 19, 20, 21, 22, 23, 24)",[2208 2991 3516 3831 3621 2738 1960],20.891947153192817,1.0001853026826382,103.21912323684826,350.58297384456284,True
0,282.0,69.25,"(18, 19, 20, 21, 22, 23, 24)",[2479 3204 3600 3834 3640 2866 2027],20.79429987608426,0.9025380255740814,93.1419242392452,350.58297384456284,True
0,283.0,69.5,"(18, 19, 20, 21, 22, 23, 24)",[2426 3000 3541 3885 3667 3048 2165],20.94077697234146,1.0490151218312818,108.25836057298828,350.58297384456284,True
0,284.0,69.75,"(18, 19, 20, 21, 22, 23, 24)",[2473 3119 3655 3964 3688 2954 2090],20.856071665560712,0.9643098150505338,99.51677291321509,350.58297384456284,True
0,285.0,70.0,"(18, 19, 20, 21, 22, 23, 24)",[2695 3316 3765 3947 3551 2813 1961],20.644922523519636,0.7531606730094573,77.726181454576,350.58297384456284,True
0,286.0,70.25,"(18, 19, 20, 21, 22, 23, 24)",[2580 3082 3627 3914 3572 2903 2129],20.806755179457248,0.9149933289470695,94.42731154733758,350.58297384456284,True
0,287.0,70.5,"(18, 19, 20, 21, 22, 23, 24)",[2382 2986 3542 3940 3786 3101 2299],21.023537206220794,1.1317753557106158,116.79921670933555,350.58297384456284,True
0,288.0,70.75,"(19, 20, 21, 22, 23, 24, 25)",[2810 3427 3767 3850 3226 2379 1615],21.345236424863202,1.4534745743530237,149.99857607323204,350.58297384456284,True
0,289.0,71.0,"(19, 20, 21, 22, 23, 24, 25)",[2851 3370 3814 3870 3312 2454 1637],21.37827715355805,1.4865153030478702,153.4083792745402,350.58297384456284,True
0,290.0,71.25,"(18, 19, 20, 21, 22, 23, 24)",[2299 3117 3682 3994 3709 3069 2292],20.991114913781747,1.0993530632715682,113.45323612962584,350.58297384456284,True
0,291.0,71.5,"(18, 19, 20, 21, 22, 23, 24)",[2616 3175 3831 4104 3753 3064 2219],20.850830387514172,0.9590685370039935,98.97587301881214,350.58297384456284,True
0,292.0,71.75,"(18, 19, 20, 21, 22, 23, 24)",[2588 3304 3890 4027 3694 2911 2119],20.766166394779763,0.8744045442695842,90.23854896862109,350.58297384456284,True
0,293.0,72.0,"(18, 19, 20, 21, 22, 23, 24)",[2401 3062 3520 3800 3623 3036 2248],20.95427375971309,1.062511909202911,109.6512290297404,350.58297384456284,True
0,294.0,72.25,"(18, 19, 20, 21, 22, 23, 24)",[2423 2992 3541 4026 3834 3132 2204],20.991652312177017,1.0998904616668383,113.50869564401772,350.58297384456284,True
0,295.0,72.5,"(18, 19, 20, 21, 22, 23, 24)",[2485 3197 3736 4006 3763 3020 2048],20.845042885973754,0.9532810354635757,98.37860285984101,350.58297384456284,True
0,296.0,72.75,"(18, 19, 20, 21, 22, 23, 24)",[2399 3047 3710 3978 3647 2807 1913],20.8172380198502,0.9254761693400226,95.50914067589034,350.58297384456284,True
0,297.0,73.0,"(18, 19, 20, 21, 22, 23, 24)",[2568 3240 3797 3971 3561 2745 1953],20.699960919689946,0.8081990691797678,83.40614393935205,350.58297384456284,True
0,298.0,73.25,"(18, 19, 20, 21, 22, 23, 24)",[2625 3164 3780 3917 3445 2628 1762],20.610981308411205,0.7192194579010263,74.22344805538592,350.58297384456284,True
0,299.0,73.5,"(18, 19, 20, 21, 22, 23, 24)",[2551 3297 3718 3883 3535 2723 1892],20.670867604139016,0.779105753628837,80.40371377449598,350.58297384456284,True
0,300.0,73.75,"(18, 19, 20, 21, 22, 23, 24)",[2564 3145 3660 3827 3366 2612 2001],20.662746110168865,0.770984259658686,79.5655755967764,350.58297384456284,True
0,301.0,74.0,"(18, 19, 20, 21, 22, 23, 24)",[2452 3131 3478 3690 3462 2873 2140],20.825515055467505,0.9337532049573269,96.36333075159614,350.58297384456284,True
0,302.0,74.25,"(18, 19, 20, 21, 22, 23, 24)",[2571 3022 3357 3628 3437 2862 2162],20.804034197168036,0.9122723466578577,94.14650617509092,350.58297384456284,True
0,303.0,74.5,"(18, 19, 20, 21, 22, 23, 24)",[2739 3176 3591 3667 3442 2770 1952],20.595272904483426,0.7035110539732479,72.60234077003919,350.58297384456284,True
0,304.0,74.75,"(18, 19, 20, 21, 22, 23, 24)",[2801 3375 3715 3858 3387 2712 1942],20.512669891730013,0.6209080412198347,64.07770985388694,350.58297384456284,True
0,305.0,75.0,"(18, 19, 20, 21, 22, 23, 24)",[2729 3242 3522 3648 3237 2523 1905],20.4621335156851,0.5703716651749211,58.862355846051855,350.58297384456284,True
0,306.0,75.25,"(18, 19, 20, 21, 22, 23, 24)",[2758 3380 3724 3730 3239 2503 1836],20.415258197678945,0.5234963471687664,54.02482302781669,350.58297384456284,True
0,307.0,75.5,"(18, 19, 20, 21, 22, 23, 24)",[2648 3227 3721 3801 3397 2708 1996],20.626855600539805,0.7350937500296268,75.86167500305748,350.58297384456284,True
0,308.0,75.75,"(18, 19, 20, 21, 22, 23, 24)",[2735 3298 3599 3841 3412 2629 1971],20.555024481231047,0.6632626307208689,68.44870349039367,350.58297384456284,True
0,309.0,76.0,"(18, 19, 20, 21, 22, 23, 24)",[2862 3399 3807 3867 3361 2593 1947],20.44267811557206,0.5509162650618826,56.85455855438629,350.58297384456284,True
0,310.0,76.25,"(17, 18, 19, 20, 21, 22, 23)",[2159 2857 3498 3939 3872 3327 2494],20.238237107047446,0.34647525653726774,35.75624647464603,350.58297384456284,True
0,311.0,76.5,"(17, 18, 19, 20, 21, 22, 23)",[2377 2968 3675 4104 3967 3247 2362],20.07717134274938,0.18540949223920222,19.13425959908567,350.58297384456284,True
0,312.0,76.75,"(17, 18, 19, 20, 21, 22, 23)",[2400 2958 3676 4091 3838 3032 2225],19.979564032697517,0.08780218218733893,9.061185201733378,350.58297384456284,True
0,313.0,77.0,"(17, 18, 19, 20, 21, 22, 23)",[2428 3003 3647 4022 3778 3079 2306],19.991526577281675,0.09976472677149673,10.295719802818462,350.58297384456284,True
